#block-time,bootstrap-length
0.2,91.00000039432749
0.30000000000000004,43.00000123061095
0.4,34.000000204385906
0.5,31.00000178654665
0.6000000000000001,31.000000418030087
0.7000000000000001,30.000000242643267
0.8,31.000002078094784
0.9,32.00000029952328
1,34.00000044065528
1.1,35.00001208049535
1.2000000000000002,36.000002313083314
1.3,37.00000014850212
1.4000000000000001,39.00000164127934
1.5,41.000003982619816
1.6,41.000002473767786
1.7000000000000002,43.000014602017174
1.8,46.00000196417448
1.9000000000000001,47.00000067580818
2,49.00000015773013
2.1,50.000005631294144
2.2,54.00000352529647
2.3000000000000003,54.00000179629521
2.4000000000000004,57.000000543343354
2.5,58.000002385736074
2.6,60.00000116125294
2.7,62.00001249309141
2.8000000000000003,63.00000012770926
2.9000000000000004,66.00000148707903
3,68.00000060305172
3.1,69.00000097425749
3.2,70.0000007828957
3.3000000000000003,73.00000309331834
3.4000000000000004,73.00000303769562
3.5,75.00000555202834
3.6,77.00000131271618
3.7,79.00000597060534
3.8000000000000003,80.00001923165739
3.9000000000000004,84.0000122975536
4,85.00000685916613
4.1000000000000005,88.00000362863081
4.2,87.0000028195443
4.3,93.00000028277611
4.4,92.00000034295152
4.5,95.00000856335333
4.6000000000000005,98.00000127871029
4.7,99.0000116449428
4.800000000000001,98.00000055903665
4.9,103.00002909336693
5,105.00000723740143
5.1000000000000005,104.0000062829772
5.2,108.00000739121643
5.300000000000001,108.0000065448297
5.4,113.0000021504438
5.5,114.00000214796327
5.6000000000000005,114.0000015292839
5.7,114.0000044751974
5.800000000000001,119.00000368774079
5.9,122.00000226285344
6,120.0000111882697
6.1000000000000005,125.0000051732242
6.2,125.00000606714187
6.300000000000001,126.00000067750827
6.4,130.00001783379506
6.5,133.00000300491598
6.6000000000000005,133.00000793430044
6.7,139.00000127082043
6.800000000000001,135.00000929079133
6.9,137.00000370535557
7,142.00000600081103
7.1000000000000005,143.00001886169946
7.2,142.00000217002366
7.300000000000001,152.00000453057342
7.4,150.0000218797525
7.5,150.00000230011744
7.6000000000000005,152.0000164645074
7.7,156.00000327964028
7.800000000000001,157.00002338218619
7.9,156.0000029344812
8,159.00000519420252
8.1,160.00000875240013
8.200000000000001,164.00001941938604
8.3,164.00002567800743
8.4,167.00000253347645
8.5,170.00000791680853
8.6,172.00000102491927
8.700000000000001,173.00000340694865
8.8,175.00000386663757
8.9,177.00000315604805
9,181.00001101605486
9.1,181.00000255214795
9.200000000000001,179.00000210583545
9.3,182.0000121973008
9.4,187.00000195717448
9.5,191.00000007979907
9.600000000000001,190.00000244896088
9.700000000000001,188.00000722550098
9.8,196.00002056222334
9.9,194.00000099793343
10,196.00000339690783
10.100000000000001,199.00000859811365
10.200000000000001,203.00001348501632
10.3,200.00001492498785
10.4,206.00002237724743
10.5,202.00003575284896
10.600000000000001,205.00000307577054
10.700000000000001,210.0000232163195
10.8,211.00006586831367
10.9,218.00002413263817
11,217.00001234122644
11.100000000000001,215.00000630490607
11.200000000000001,222.00000252605088
11.3,221.00001579765467
11.4,220.00000216501488
11.5,218.00005484671541
11.600000000000001,222.00001975186257
11.700000000000001,226.000023339074
11.8,233.0000015666735
11.9,235.0000046032687
12,239.00002936274558
12.100000000000001,230.00000403665396
12.200000000000001,237.0000020960258
12.3,240.00000342750837
12.4,237.00000053838076
12.5,249.00005480359664
12.600000000000001,245.00000045250636
12.700000000000001,247.0000083484272
12.8,251.0000053470543
12.9,248.00000192589906
13,249.00000284453452
13.100000000000001,253.0000098343366
13.200000000000001,257.00000516404936
13.3,252.00005407138835
13.4,265.00001772259327
13.5,257.0000063868295
13.600000000000001,267.0000096625912
13.700000000000001,266.0000011357926
13.8,267.0000154563458
13.9,263.000005682195
14,267.0000350571304
14.100000000000001,271.00000131520665
14.200000000000001,277.0000326903772
14.3,282.00000263659183
14.4,281.0000027239226
14.5,284.0000592462397
14.600000000000001,284.00002782335173
14.700000000000001,284.0000213466479
14.8,290.0000034100017
14.9,293.0000084369938
15,289.00000012954325
15.100000000000001,287.0000197662856
15.200000000000001,296.0000339554425
15.3,293.0000158439806
15.4,304.00000066734475
15.5,300.0000027596693
15.600000000000001,300.0000087206702
15.700000000000001,302.00001199900925
15.8,307.00002814493587
15.9,310.0000152526515
16,305.00002365239504
16.1,312.00001580203514
16.2,317.00001457943625
16.3,309.0000138563507
16.400000000000002,315.00000158559635
16.5,315.0000209082034
16.6,321.0000030591285
16.7,321.00000040052913
16.8,321.0000151473698
16.900000000000002,327.00000280463803
17,326.00003787823874
17.1,326.0000185617283
17.2,331.00002368629885
17.3,328.00001205730047
17.400000000000002,340.0000128565498
17.5,337.0000242393719
17.6,336.0000031714049
17.7,336.0000205222504
17.8,340.0000094121896
17.900000000000002,344.0000293016052
18,345.0000554581396
18.1,345.00000646084607
18.2,347.0000140215062
18.3,344.00000248422543
18.400000000000002,343.0000180413581
18.5,347.0000648989125
18.6,349.0000425902961
18.7,355.0000002595776
18.8,363.0000024064535
18.900000000000002,370.0000416972658
19,364.0000043003091
19.1,365.00000495402935
19.200000000000003,368.0000016757581
19.3,373.00001631441046
19.400000000000002,370.00002072333956
19.5,379.0000074328771
19.6,371.0000135831584
19.700000000000003,387.00000078747604
19.8,386.0000209562035
19.900000000000002,375.00000974873575
20,373.00001018455754
20.1,380.00000452222156
20.200000000000003,388.0000047916842
20.3,391.00001971551416
20.400000000000002,392.0000218227789
20.5,388.0000038911752
