#time,probability
2,0.3490924
4,0.4824712
6,0.550924
8,0.5985964
10,0.6353328
12,0.6651584
14,0.6908608
16,0.7128066
18,0.732341
20,0.7499164
22,0.7654886
24,0.7797592
26,0.7927172
28,0.8046208
30,0.8156894
32,0.8258728
34,0.8353278
36,0.8441458
38,0.8522848
40,0.8599902
42,0.8672378
44,0.8740672
46,0.8804494
48,0.8864224
50,0.8919818
52,0.8971942
54,0.9021888
56,0.9069744
58,0.9114218
60,0.9155932
62,0.9196124
64,0.9233484
66,0.9268538
68,0.9302376
70,0.9334432
72,0.9364922
74,0.939375
76,0.9421406
78,0.9447234
80,0.947256
82,0.9497108
84,0.9519044
86,0.953969
88,0.9559686
90,0.957816
92,0.9597966
94,0.9615378
96,0.963129
98,0.9648054
100,0.966294
102,0.967806
104,0.9691812
106,0.9704994
108,0.9718106
110,0.9730134
112,0.9741566
114,0.9752092
116,0.976304
118,0.9773076
120,0.9782766
122,0.979201
124,0.9800134
126,0.9808952
128,0.9816732
130,0.9824118
132,0.9831414
134,0.9838776
136,0.9845826
138,0.9851998
140,0.9857944
142,0.986407
144,0.986985
146,0.9875448
148,0.988057
150,0.988534
152,0.9890354
154,0.9894888
156,0.9899512
158,0.990311
160,0.9907148
162,0.991106
164,0.991495
166,0.9917952
168,0.9921514
170,0.992483
172,0.992766
174,0.9930364
176,0.9933052
178,0.9935578
180,0.993829
182,0.9940916
184,0.9943246
186,0.9945568
188,0.9947652
190,0.9949678
192,0.9951536
194,0.9953528
196,0.9955464
198,0.9957238
200,0.995917
202,0.9960758
204,0.9962182
206,0.9963778
208,0.9965076
210,0.9966528
212,0.9967974
214,0.996923
216,0.9970388
218,0.9971606
220,0.9972786
222,0.997384
224,0.9974856
226,0.9976002
228,0.9976878
230,0.9977708
232,0.997854
234,0.9979462
236,0.9980342
238,0.9981334
240,0.9981918
242,0.9982664
244,0.9983368
246,0.9984032
248,0.9984704
250,0.9985264
252,0.9985978
254,0.9986556
256,0.9987034
258,0.998756
260,0.9987994
262,0.9988488
264,0.998896
266,0.9989316
268,0.9989744
270,0.9990254
272,0.9990614
274,0.9991018
276,0.999128
278,0.9991692
280,0.9991996
282,0.9992374
284,0.999265
286,0.9992902
288,0.9993154
290,0.9993494
292,0.999373
294,0.999401
296,0.9994208
298,0.9994426
300,0.9994704
302,0.9994846
304,0.9995024
306,0.9995204
308,0.9995396
310,0.9995602
312,0.9995804
314,0.9995938
316,0.9996066
318,0.999623
320,0.9996358
322,0.999649
324,0.999662
326,0.9996744
328,0.9996866
330,0.9996974
332,0.9997142
334,0.9997228
336,0.9997348
338,0.9997428
340,0.9997538
342,0.9997666
344,0.9997768
346,0.9997876
348,0.9997924
350,0.9997962
352,0.999804
354,0.999813
356,0.9998252
358,0.9998292
360,0.9998366
362,0.9998428
364,0.9998478
366,0.9998558
368,0.9998568
370,0.9998642
372,0.9998716
374,0.9998768
376,0.9998804
378,0.999887
380,0.99989
382,0.9998938
384,0.999897
386,0.9999
388,0.9999024
390,0.9999082
392,0.9999124
394,0.999912
396,0.9999186
398,0.9999212
400,0.9999272
402,0.999927
404,0.9999312
406,0.999933
408,0.9999362
410,0.999938
412,0.9999406
414,0.9999446
416,0.9999456
418,0.999947
420,0.9999492
422,0.999953
424,0.9999552
426,0.9999614
428,0.999963
430,0.9999672
432,0.9999682
434,0.9999692
436,0.9999708
438,0.9999716
440,0.999972
442,0.9999712
444,0.9999718
446,0.9999758
448,0.999974
450,0.9999728
452,0.9999742
454,0.9999736
456,0.9999738
458,0.9999754
460,0.9999774
462,0.9999762
464,0.9999788
466,0.9999814
468,0.9999804
470,0.9999816
472,0.999982
474,0.9999834
476,0.999985
478,0.9999852
480,0.9999856
482,0.9999864
484,0.9999884
486,0.9999876
488,0.9999872
490,0.9999876
492,0.9999878
494,0.9999878
496,0.9999894
498,0.9999894
500,0.9999904
