#time,probability
0,0
2,0.2143872
4,0.3293648
6,0.3832582
8,0.4176526
10,0.4427666
12,0.4624388
14,0.4784112
16,0.4924582
18,0.5045218
20,0.5155572
22,0.5251984
24,0.5342462
26,0.542657
28,0.550335
30,0.5574528
32,0.5643358
34,0.5707662
36,0.5769536
38,0.5828478
40,0.588207
42,0.5936184
44,0.5986156
46,0.603418
48,0.6082414
50,0.613064
52,0.6173502
54,0.6215364
56,0.62563
58,0.6295382
60,0.6333656
62,0.637315
64,0.6410024
66,0.6446148
68,0.6480728
70,0.6516448
72,0.6548894
74,0.6581304
76,0.6613204
78,0.6645652
80,0.6675578
82,0.6707168
84,0.6736446
86,0.6766208
88,0.6795628
90,0.6820412
92,0.6848088
94,0.6875038
96,0.6902336
98,0.6927684
100,0.6953992
102,0.697958
104,0.7004418
106,0.7029348
108,0.7052364
110,0.7075368
112,0.709937
114,0.712158
116,0.7144276
118,0.7165868
120,0.7188572
122,0.7209412
124,0.7229048
126,0.7249162
128,0.7270078
130,0.728948
132,0.7310444
134,0.7329324
136,0.7350338
138,0.7369134
140,0.7387582
142,0.7406346
144,0.7425148
146,0.7444718
148,0.7462582
150,0.7480408
152,0.7496704
154,0.7513716
156,0.753111
158,0.7548778
160,0.7565424
162,0.758261
164,0.7598856
166,0.761487
168,0.7631412
170,0.7648246
172,0.7663464
174,0.767907
176,0.7695034
178,0.7709984
180,0.772512
182,0.7740302
184,0.7754904
186,0.7769902
188,0.778478
190,0.7798142
192,0.781209
194,0.782716
196,0.7841374
198,0.7854956
200,0.7868074
202,0.7881134
204,0.789374
206,0.7908508
208,0.7922148
210,0.7935226
212,0.7946668
214,0.7960054
216,0.7972922
218,0.7984862
220,0.7997624
222,0.8010516
224,0.8023524
226,0.8034686
228,0.8046862
230,0.8059244
232,0.807091
234,0.8083334
236,0.8094446
238,0.8104584
240,0.811757
242,0.8128448
244,0.8139284
246,0.815094
248,0.8162682
250,0.8174028
252,0.8184658
254,0.819599
256,0.820627
258,0.8216014
260,0.822795
262,0.8238554
264,0.8248376
266,0.8258882
268,0.826873
270,0.827943
272,0.8289084
274,0.829914
276,0.8309454
278,0.831942
280,0.8328358
282,0.8338538
284,0.8348642
286,0.8358654
288,0.8368944
290,0.837746
292,0.8387666
294,0.8396502
296,0.8405346
298,0.8413426
300,0.8423406
302,0.8431916
304,0.8440544
306,0.8449494
308,0.845809
310,0.8465432
312,0.847481
314,0.8484176
316,0.8493522
318,0.850198
320,0.8509734
322,0.8517574
324,0.8526396
326,0.8534316
328,0.854325
330,0.8551832
332,0.8559676
334,0.8567156
336,0.857492
338,0.8582912
340,0.8591054
342,0.8599282
344,0.8606794
346,0.8614698
348,0.8621772
350,0.8629814
352,0.8637434
354,0.864499
356,0.8652522
358,0.8660334
360,0.8667704
362,0.8674656
364,0.8682398
366,0.8689344
368,0.8696284
370,0.8704062
372,0.8711306
374,0.8718178
376,0.8724612
378,0.8732106
380,0.8738178
382,0.8745648
384,0.8752994
386,0.8759238
388,0.8765468
390,0.8772378
392,0.8778614
394,0.8785184
396,0.8791898
398,0.8798256
400,0.880416
402,0.8810754
404,0.8817104
406,0.8823448
408,0.8829046
410,0.883528
412,0.8841758
414,0.8848344
416,0.8853762
418,0.8859866
420,0.8866112
422,0.887266
424,0.8878612
426,0.88849
428,0.8890592
430,0.8897064
432,0.8902688
434,0.890827
436,0.8913604
438,0.8919548
440,0.8924802
442,0.89303
444,0.8935664
446,0.8942442
448,0.8947336
450,0.8952922
452,0.8958774
454,0.8964118
456,0.8968994
458,0.897492
460,0.8980244
462,0.8986326
464,0.8991096
466,0.8995666
468,0.9000686
470,0.9004994
472,0.901108
474,0.9016058
476,0.9020674
478,0.9025616
480,0.9031212
482,0.903597
484,0.9041056
486,0.9045838
488,0.9050416
490,0.9054748
492,0.905966
494,0.9064184
496,0.9069788
498,0.9073872
500,0.907859
