#block-time,bootstrap-length
0.2,111.0000005713439
0.30000000000000004,54.000003729707515
0.4,43.00000010246712
0.5,38.000000281723764
0.6000000000000001,40.00000096255831
0.7000000000000001,38.00000052747386
0.8,40.00000375556966
0.9,39.00000147946572
1,43.00000114935618
1.1,43.000009742685506
1.2000000000000002,45.00000094533671
1.3,47.00000928325347
1.4000000000000001,47.000009727354644
1.5,52.00000018453753
1.6,54.00000394119397
1.7000000000000002,56.00000033083496
1.8,58.00000551170467
1.9000000000000001,62.00000347039058
2,65.0000009315293
2.1,64.00000081357729
2.2,69.00000296916792
2.3000000000000003,68.00000122794908
2.4000000000000004,68.00000033137871
2.5,76.00000741032892
2.6,80.00000253372282
2.7,78.0000005847152
2.8000000000000003,81.00000070402875
2.9000000000000004,81.00000616466093
3,87.00000180207259
3.1,88.00000051640949
3.2,91.00000234220977
3.3000000000000003,96.00000097025745
3.4000000000000004,91.00001467951653
3.5,95.00001031529432
3.6,98.00001213754939
3.7,100.00000334909505
3.8000000000000003,104.00000804536923
3.9000000000000004,105.00000427485314
4,107.00000594034005
4.1000000000000005,110.00000380155811
4.2,117.00000863139248
4.3,116.00000071437827
4.4,113.00000348757547
4.5,121.00000313797769
4.6000000000000005,118.00001328338097
4.7,124.00000856080334
4.800000000000001,126.0000070568426
4.9,125.0000069436665
5,128.00000486896892
5.1000000000000005,139.00000249491634
5.2,140.00000934722118
5.300000000000001,141.00000474089546
5.4,139.0000111215253
5.5,135.0000058624513
5.6000000000000005,147.00000272702707
5.7,148.0000063283153
5.800000000000001,150.00000738741358
5.9,155.00000214806622
6,158.00000224888856
6.1000000000000005,151.00001752653492
6.2,157.00001669900251
6.300000000000001,168.00000222740505
6.4,168.00001435615468
6.5,168.00000185688702
6.6000000000000005,173.0000101163506
6.7,170.00000903152647
6.800000000000001,182.00001134991484
6.9,175.00000809809092
7,177.0000002523585
7.1000000000000005,190.0000045423987
7.2,186.0000117815125
7.300000000000001,188.0000041252024
7.4,184.0000043813786
7.5,186.0000160830068
7.6000000000000005,192.00002765530965
7.7,206.00003043240028
7.800000000000001,209.000002053702
7.9,203.00001621163372
8,206.000014622784
8.1,202.00000086000244
8.200000000000001,198.00001610192663
8.3,212.00000294154154
8.4,209.00000267930798
8.5,209.00002021273804
8.6,219.00000480296046
8.700000000000001,219.00002303950023
8.8,225.00000753175155
8.9,220.00000119368505
9,231.00001634518094
9.1,222.00000144569572
9.200000000000001,230.00000748665371
9.3,238.0000032039007
9.4,238.00000042626894
9.5,246.00002025314978
9.600000000000001,231.00000353315593
9.700000000000001,250.00001125055843
9.8,255.00000015588122
9.9,248.00000585608703
10,260.00000861780205
10.100000000000001,254.0000208737276
10.200000000000001,255.00003506263522
10.3,258.000000903945
10.4,274.0000054968334
10.5,261.0000116801719
10.600000000000001,265.0000153569924
10.700000000000001,276.00001627577814
10.8,279.0000266281211
10.9,277.0000058032618
11,266.0000439962847
11.100000000000001,281.00002210034296
11.200000000000001,288.00000392675406
11.3,271.00000531087653
11.4,281.00001886425724
11.5,296.00000319711023
11.600000000000001,290.0000077612949
11.700000000000001,294.00001144358623
11.8,310.00000478715253
11.9,288.0000365355137
12,312.0000070722057
