#time,probability
0,0
2,0.3326742
4,0.3864484
6,0.4074374
8,0.4198206
10,0.428122
12,0.433698
14,0.438359
16,0.4419158
18,0.4448018
20,0.4473568
22,0.4493604
24,0.4512256
26,0.452768
28,0.454255
30,0.4554068
32,0.4563668
34,0.457362
36,0.4583418
38,0.4592232
40,0.45991
42,0.4604888
44,0.4610946
46,0.4615168
48,0.4621108
50,0.462792
52,0.4632668
54,0.4634976
56,0.4638572
58,0.4642268
60,0.4645624
62,0.4649454
64,0.4653216
66,0.46539
68,0.4656274
70,0.4659882
72,0.4662392
74,0.4664806
76,0.4666472
78,0.4669704
80,0.4671676
82,0.4673548
84,0.4673926
86,0.4676532
88,0.4678816
90,0.4681464
92,0.468303
94,0.4685282
96,0.4684982
98,0.4687862
100,0.468926
102,0.468925
104,0.4691152
106,0.4691738
108,0.4692112
110,0.4692892
112,0.4694478
114,0.469627
116,0.4696058
118,0.4695156
120,0.4695836
122,0.4695602
124,0.4696642
126,0.4698868
128,0.4698718
130,0.4699584
132,0.4700098
134,0.4701412
136,0.470142
138,0.4702518
140,0.4702532
142,0.470477
144,0.4704406
146,0.4705602
148,0.4705918
150,0.4705458
152,0.4707268
154,0.4707
156,0.470704
158,0.4707364
160,0.4707064
162,0.4707858
164,0.4708574
166,0.4709044
168,0.470935
170,0.4708488
172,0.470907
174,0.4708494
176,0.4707682
178,0.470996
180,0.4710092
182,0.4710158
184,0.4710178
186,0.471063
188,0.4710402
190,0.4710316
192,0.4710828
194,0.4710322
196,0.471083
198,0.4711008
200,0.4710488
202,0.4711882
204,0.4711156
206,0.4711524
208,0.471129
210,0.4711154
212,0.4709398
214,0.4709998
216,0.4709186
218,0.4708692
220,0.470907
222,0.4709984
224,0.4709902
226,0.4709938
228,0.4710784
230,0.470894
232,0.4707638
234,0.4708652
236,0.4709834
238,0.4710558
240,0.470964
242,0.471077
244,0.4709754
246,0.4710244
248,0.4709556
250,0.4709148
252,0.4707718
254,0.470809
256,0.4708396
258,0.470846
260,0.4708508
262,0.470783
264,0.4708214
266,0.4707722
268,0.4706974
270,0.4706738
272,0.4707122
274,0.4707284
276,0.4707164
278,0.4705872
280,0.4706094
282,0.4705152
284,0.4704952
286,0.4706108
288,0.4705492
290,0.4704774
292,0.4705538
294,0.4704986
296,0.4706252
298,0.4704492
300,0.4705152
302,0.4704532
304,0.4704274
306,0.4704556
308,0.4704106
310,0.4703396
312,0.470364
314,0.4703916
316,0.4702126
318,0.4702636
320,0.4702608
322,0.47028
324,0.470288
326,0.470163
328,0.4701272
330,0.4701812
332,0.4701116
334,0.4700318
336,0.470094
338,0.4700754
340,0.4700684
342,0.470115
344,0.4701164
346,0.469958
348,0.4699976
350,0.4699814
352,0.4698164
354,0.469861
356,0.4698012
358,0.469834
360,0.4698108
362,0.4697084
364,0.4696834
366,0.469655
368,0.4696212
370,0.4696532
372,0.4695764
374,0.4695628
376,0.469515
378,0.4694628
380,0.4692892
382,0.4694482
384,0.469446
386,0.4693972
388,0.4693334
390,0.4692228
392,0.4692628
394,0.469338
396,0.469328
398,0.469342
400,0.4692688
402,0.469244
404,0.4691096
406,0.469135
408,0.4690968
410,0.4690352
412,0.4690576
414,0.468987
416,0.4689558
418,0.468938
420,0.4689944
422,0.4689698
424,0.4690382
426,0.4691786
428,0.4689858
430,0.4690466
432,0.468978
434,0.468907
436,0.4689168
438,0.468825
440,0.4688152
442,0.4687874
444,0.4688956
446,0.4687358
448,0.4687452
450,0.4687704
452,0.4687644
454,0.4686778
456,0.4686214
458,0.46863
460,0.4686596
462,0.4686624
464,0.468566
466,0.4685816
468,0.4685012
470,0.4684258
472,0.4684618
474,0.468372
476,0.4683904
478,0.4683378
480,0.4683946
482,0.4684018
484,0.4682458
486,0.4682976
488,0.468243
490,0.468158
492,0.4682218
494,0.4681948
496,0.4681132
498,0.4681372
500,0.4681948
502,0.46815
504,0.468184
506,0.4682606
508,0.4682126
510,0.4682
512,0.4681298
514,0.4680536
516,0.4680742
518,0.4680426
520,0.4679384
522,0.4678874
524,0.467909
526,0.4678042
528,0.4678642
530,0.4677738
532,0.4678086
534,0.4677778
536,0.4677972
538,0.4678318
540,0.4678068
542,0.4677536
544,0.4677934
546,0.4678204
548,0.467806
550,0.4677036
552,0.4676444
554,0.467604
556,0.4675778
558,0.4675108
560,0.4675006
562,0.4673606
564,0.4674784
566,0.4673892
568,0.4674426
570,0.4673556
572,0.4673282
574,0.4673088
576,0.467292
578,0.4673474
580,0.4673018
582,0.4671856
584,0.4672226
586,0.4672178
588,0.4672132
590,0.4671568
592,0.4672636
594,0.4672342
596,0.4672196
598,0.4672542
600,0.4672226
602,0.4672172
604,0.4672328
606,0.4672028
608,0.4670296
610,0.4670412
612,0.4670222
614,0.46702
616,0.4670858
618,0.4670138
620,0.4669244
622,0.466886
624,0.4669188
626,0.4668388
628,0.4667796
630,0.466765
632,0.4667674
634,0.4667454
636,0.4667872
638,0.4667076
640,0.466622
642,0.466594
644,0.4665182
646,0.4665104
648,0.466513
650,0.4665128
652,0.4664264
654,0.466374
656,0.4664772
658,0.4664374
660,0.4665168
662,0.466468
664,0.4664072
666,0.466324
668,0.4663536
670,0.4663806
672,0.466237
674,0.4661916
676,0.4661988
678,0.466177
680,0.4661866
682,0.46614
684,0.466058
686,0.466042
688,0.465961
690,0.4659022
692,0.4660452
694,0.4659542
696,0.465849
698,0.4659272
700,0.4658446
702,0.465913
704,0.4658334
706,0.465697
708,0.4655912
