#block-time,bootstrap-length
4,56471.000003047004
4.1000000000000005,55967.00000036675
4.2,47907.00000735903
4.3,50496.00000087484
4.4,44060.000000722495
4.5,43307.000005919384
4.6000000000000005,43890.00001134215
4.7,39615.00000551698
4.800000000000001,39020.00000181499
4.9,38224.00000185394
5,35024.00000106037
5.1000000000000005,37550.00000642
5.2,36637.00000047925
5.300000000000001,36349.000001381064
5.4,35127.00000414039
5.5,32937.000001350185
5.6000000000000005,34787.00001270083
5.7,32393.00000496246
5.800000000000001,32087.000001085355
5.9,31493.00000511594
6,32308.000016070073
6.1000000000000005,31710.00000277102
6.2,29639.000001547367
6.300000000000001,31370.000014130277
6.4,32599.00001962831
6.5,30638.000007082916
6.6000000000000005,30611.00002651167
6.7,31090.000008735246
6.800000000000001,33609.0000041028
6.9,31291.00000053117
7,31685.000000108226
7.1000000000000005,31136.000004281388
7.2,30391.000014474303
7.300000000000001,29688.000006869355
7.4,30391.000001392054
7.5,29769.000006210226
7.6000000000000005,30624.00000490875
7.7,33101.00000442627
7.800000000000001,31141.000000858578
7.9,30400.000008923886
8,32213.000017680846
8.1,29731.000003077796
8.200000000000001,30722.00001736477
8.3,31270.00000148846
8.4,30552.000012767487
8.5,30600.000003055364
8.6,32001.000004979014
8.700000000000001,32437.000012153327
8.8,33214.00002956917
8.9,32961.00001173402
9,31076.00000733539
9.1,28997.00000302914
9.200000000000001,34413.00000190916
9.3,30723.000043987897
9.4,30908.000008603936
9.5,31022.000007031227
9.600000000000001,32458.00000073506
9.700000000000001,32573.000007245573
9.8,31281.00000719803
9.9,32804.000018414445
10,31184.00000674827
10.100000000000001,31775.000024514356
10.200000000000001,32402.000002432436
10.3,32052.000002398123
10.4,32402.00001894123
10.5,34492.00000336286
10.600000000000001,32867.00000747171
10.700000000000001,33563.00004636704
10.8,34707.00000280037
10.9,32775.000001841414
11,33208.000010756296
11.100000000000001,31707.00000060533
11.200000000000001,33557.000006458155
11.3,35987.000002944005
11.4,33802.0000038898
11.5,35336.000021958826
11.600000000000001,32571.00000980824
11.700000000000001,34022.000005646994
11.8,32817.000020955646
11.9,34224.00002771729
12,33895.00000021936
12.100000000000001,35250.00003308632
12.200000000000001,32992.0000005099
12.3,35590.00001479864
12.4,37621.000010847325
12.5,35889.00001805583
12.600000000000001,36087.00000313181
12.700000000000001,36560.00008857654
12.8,34008.00005021304
12.9,35428.00002157836
13,37537.00001141134
13.100000000000001,35620.00002531878
13.200000000000001,34460.000002009234
13.3,37952.00000341279
13.4,33951.00000973042
13.5,36328.000036914105
13.600000000000001,37468.0000121633
13.700000000000001,37126.00003603278
13.8,38391.00000408944
13.9,37389.000014807105
14,35173.00000219042
14.100000000000001,36200.00000331392
14.200000000000001,35098.0000448491
14.3,36886.00002001447
14.4,36648.000007961804
14.5,38047.000001784865
14.600000000000001,37071.000009381394
14.700000000000001,40294.00002355298
14.8,37342.00000198681
14.9,38336.00001038879
15,39191.000007877214
15.100000000000001,40105.00000285806
15.200000000000001,40090.00004135712
15.3,39688.00000357391
15.4,38373.00004764616
15.5,40889.000021911575
15.600000000000001,39072.00002004304
15.700000000000001,38409.00001969417
15.8,38991.00001064786
15.9,39188.0000049146
16,41234.00001440575
16.1,38185.000042040134
16.2,43433.00005283023
16.3,41295.00003169676
16.400000000000002,40839.00003764121
16.5,40473.00002124759
16.6,42762.00000371172
16.7,39741.000004493275
16.8,41196.00000722786
16.900000000000002,43134.000008948125
17,43407.00001862442
17.1,42385.000047490284
17.2,41642.00002063026
17.3,44769.000001157685
17.400000000000002,41637.00000317664
17.5,43525.00000888868
17.6,43798.000042561565
17.7,42367.00001151622
17.8,41791.00001041253
17.900000000000002,41432.000007713126
18,45618.000029433184
18.1,46816.000009833115
18.2,45637.0000030146
18.3,44764.00001358632
18.400000000000002,45990.000017909864
18.5,43918.000058457634
18.6,45153.00001759261
18.7,43802.00001544175
18.8,42858.00002320472
18.900000000000002,48533.00009955431
19,44056.000008500916
19.1,47625.00000446583
19.200000000000003,48472.00001697563
19.3,45064.00000832898
19.400000000000002,46310.00001477652
19.5,45854.00003282665
19.6,46952.0000027491
19.700000000000003,47262.00000739143
19.8,50198.00000546301
19.900000000000002,47191.00000121357
20,45314.000004705056
20.1,46717.00001677285
20.200000000000003,46183.00001581974
20.3,43340.00008049148
20.400000000000002,47560.00000278526
20.5,45485.00000376862
20.6,48489.000005249894
20.700000000000003,49064.000008032584
20.8,46247.000075123906
20.900000000000002,48243.00000483151
21,48845.00000640355
21.1,48150.00001594971
21.200000000000003,48029.000008431874
21.3,49094.00003232396
21.400000000000002,51370.0000826043
21.5,50261.00004977966
21.6,49580.00003242634
21.700000000000003,50176.00001217509
21.8,50020.00004358892
21.900000000000002,51235.00004933551
22,49862.00002125043
22.1,50413.00000488855
22.200000000000003,50479.00006713106
22.3,49528.0000033813
22.400000000000002,54185.00000926422
22.5,47930.00006179427
22.6,51415.00001106818
22.700000000000003,52065.00004257568
22.8,54131.00002984807
22.900000000000002,54664.000014466576
23,50020.000001008644
23.1,53086.00002287002
23.200000000000003,50615.00011588277
23.3,51758.000010245705
23.400000000000002,51311.00000440402
23.5,50954.00002036005
23.6,53945.00007926327
23.700000000000003,55539.00000685384
23.8,53909.00000076333
23.900000000000002,55587.0000024983
24,54627.00000815581
24.1,52294.00001598733
24.200000000000003,51419.00001398512
24.3,52819.000015698366
24.400000000000002,53772.000080680686
24.5,53380.00002511674
24.6,58114.00011689863
24.700000000000003,57621.000019860294
24.8,57500.00000081147
24.900000000000002,55915.00004977261
25,54302.00003317143
