#time,probability
0,0
2,0.3430542
4,0.3975626
6,0.4199702
8,0.4331962
10,0.442542
12,0.4492588
14,0.4548404
16,0.4593014
18,0.4630092
20,0.4660196
22,0.4691906
24,0.4717102
26,0.4740816
28,0.4762882
30,0.4780566
32,0.4799772
34,0.481712
36,0.4831234
38,0.484481
40,0.4856162
42,0.4870392
44,0.4880362
46,0.4894196
48,0.490315
50,0.4913964
52,0.4921742
54,0.493342
56,0.4942582
58,0.4951908
60,0.4960782
62,0.4968626
64,0.4976564
66,0.4985714
68,0.4993538
70,0.5000938
72,0.5006946
74,0.501333
76,0.5019806
78,0.50269
80,0.5032784
82,0.5038138
84,0.504438
86,0.5048874
88,0.5055466
90,0.5060456
92,0.506791
94,0.5074444
96,0.5079708
98,0.5083398
100,0.5088772
102,0.509437
104,0.5098656
106,0.510346
108,0.5108964
110,0.5113232
112,0.5118178
114,0.5122682
116,0.5124602
118,0.513001
120,0.5134272
122,0.5139266
124,0.514318
126,0.514734
128,0.5153204
130,0.5156642
132,0.5159654
134,0.5162878
136,0.5167258
138,0.517174
140,0.5176508
142,0.5179702
144,0.5182952
146,0.5187206
148,0.5191506
150,0.5193886
152,0.5197878
154,0.5201508
156,0.5204618
158,0.5207778
160,0.5211168
162,0.521323
164,0.521684
166,0.5219862
168,0.522513
170,0.522863
172,0.5231872
174,0.5235462
176,0.5238838
178,0.5241062
180,0.5242572
182,0.524557
184,0.5248612
186,0.5252802
188,0.5254088
190,0.5257318
192,0.5260212
194,0.526292
196,0.5266418
198,0.5268088
200,0.5271396
202,0.5274778
204,0.5277364
206,0.528062
208,0.5283304
210,0.5287246
212,0.5289212
214,0.5291544
216,0.5293322
218,0.5296782
220,0.529991
222,0.530351
224,0.5306622
226,0.530968
228,0.531144
230,0.531382
232,0.5315634
234,0.5318936
236,0.5320438
238,0.5323656
240,0.532554
242,0.532816
244,0.5330388
246,0.5333442
248,0.5334356
250,0.5337358
252,0.5338554
254,0.5341548
256,0.5343598
258,0.5346808
260,0.534983
262,0.535242
264,0.5354784
266,0.5356604
268,0.5359644
270,0.5361006
272,0.5363244
274,0.5365334
276,0.5366958
278,0.5369094
280,0.5371976
282,0.5374806
284,0.5376908
286,0.5378886
288,0.5381192
290,0.5383294
292,0.5385028
294,0.5388098
296,0.5390978
298,0.53925
300,0.5394758
302,0.5396964
304,0.539771
306,0.5399862
308,0.5401818
310,0.5405388
312,0.5406722
314,0.5408772
316,0.5411294
318,0.5413226
320,0.5415288
322,0.5416518
324,0.5418614
326,0.5420872
328,0.5422716
330,0.5423834
332,0.5426466
334,0.5428448
336,0.5430244
338,0.5432692
340,0.543479
342,0.5437266
344,0.5439054
346,0.544043
348,0.5442652
350,0.544506
352,0.5446398
354,0.5449676
356,0.54508
358,0.5453506
360,0.545599
362,0.5457314
364,0.5459846
366,0.5461222
368,0.546279
370,0.5464988
372,0.546571
374,0.5467566
376,0.5469852
378,0.5471234
380,0.5472432
382,0.5475692
384,0.5477676
386,0.5479878
