0.8,1216.0000086422087
0.801,1237.0000107200087
0.802,1239.000042905973
0.803,1230.0000314075164
0.804,1248.000000365068
0.805,1264.0000044407268
0.806,1276.0000066653115
0.807,1313.000008258507
0.808,1287.0000202944866
0.809,1298.0000037844252
0.81,1309.0000091583022
0.811,1335.0000015849469
0.812,1320.0000003871405
0.8130000000000001,1345.0000158699575
0.8140000000000001,1360.0000090942185
0.8150000000000001,1368.0000111916852
0.8160000000000001,1360.0000424571017
0.8170000000000001,1388.0000018707692
0.8180000000000001,1413.000002167505
0.8190000000000001,1394.0000059171007
0.8200000000000001,1439.0000101988242
0.8210000000000001,1440.0000027119645
0.8220000000000001,1464.0000159315168
0.8230000000000001,1449.000001304921
0.8240000000000001,1482.0000103711009
0.8250000000000001,1480.0000007906585
0.8260000000000001,1509.0000061198655
0.8270000000000001,1477.0000336346404
0.8280000000000001,1514.0000286741933
0.8290000000000001,1527.0000135248865
0.8300000000000001,1534.000000523125
0.8310000000000001,1554.0000142794806
0.8320000000000001,1567.0000090977921
0.8330000000000001,1594.0000267779174
0.8340000000000001,1600.0000008752643
0.8350000000000001,1605.0000086331875
0.8360000000000001,1615.0000025256193
0.8370000000000001,1615.000001125978
0.8380000000000001,1626.0000049884914
0.8390000000000001,1671.0000168825009
0.8400000000000001,1659.0000032939104
0.8410000000000001,1673.000000077037
0.8420000000000001,1715.0000342277392
0.8430000000000001,1730.0000061169762
0.8440000000000001,1736.0000050571762
0.8450000000000001,1756.0000025999225
0.8460000000000001,1766.0000114910245
0.8470000000000001,1752.0000062942004
0.8480000000000001,1788.0000148237425
0.8490000000000001,1781.0000226735049
0.8500000000000001,1810.0000179997396
0.8510000000000001,1826.0000072751695
0.8520000000000001,1834.0000091766854
0.8530000000000001,1886.000002373408
0.8540000000000001,1840.000015375215
0.8550000000000001,1890.0000005979252
0.8560000000000001,1912.0000296516955
0.8570000000000001,1924.0000079029196
0.8580000000000001,1928.0000049464043
0.8590000000000001,1962.0000015748863
0.8600000000000001,1963.0000024480103
0.861,1947.0000085611355
0.8620000000000001,1966.0000164673957
0.863,2036.000002707995
0.8640000000000001,2059.0000063957227
0.865,2050.0000138818164
0.8660000000000001,2082.0000060684374
0.867,2081.0000157841546
0.8680000000000001,2097.000000834649
0.869,2114.0000018172286
0.8700000000000001,2107.0000150534975
0.871,2136.0000161210564
0.8720000000000001,2174.000008757089
0.873,2192.0000177053494
0.874,2228.000003807635
0.875,2230.0000088666934
0.876,2250.0000102806343
0.877,2261.0000012505893
0.878,2290.0000296666167
0.879,2283.0000065470526
0.88,2295.0000001160142
0.881,2289.0000139795557
0.882,2355.0000134952247
0.883,2390.000025938117
0.884,2392.000011574289
0.885,2397.0000038656103
0.886,2433.0000030631218
0.887,2427.0000019566114
0.888,2470.000010687879
0.889,2516.0000010544536
0.89,2500.000011890826
0.891,2559.0000123593663
0.892,2559.0000042784472
0.893,2610.0000089064247
0.894,2603.00000142887
0.895,2641.0000274756135
0.896,2653.000000801531
0.897,2687.0000136510366
0.898,2714.0000095592536
0.899,2681.0000071723284
0.9,2743.000000133654
0.901,2756.0000235870384
0.902,2760.000005747858
0.903,2830.000005523975
0.904,2806.0000149853304
0.905,2820.0000038469707
0.906,2898.0000106484954
0.907,2913.0000005747565
0.908,2958.000005613351
0.909,2943.0000298521913
0.91,3024.000008973273
0.911,3012.0000004880485
0.912,3071.0000116038027
0.913,3084.0000072819143
0.914,3093.000004568751
0.915,3108.000005055875
0.916,3166.0000050511876
0.917,3208.0000056659633
0.918,3206.000034651231
0.919,3279.000005003371
0.92,3351.0000202766914
0.921,3321.000002414109
0.922,3358.0000310740074
0.923,3346.000004461779
0.924,3402.000032044172
0.925,3460.0000295543955
0.926,3464.0000022515287
0.927,3482.000005163841
0.928,3579.0000019928225
0.929,3600.0000003715218
0.93,3616.0000009899613
0.931,3606.0000195663506
0.932,3681.000008277622
0.933,3732.000021768962
0.934,3763.000004546194
0.935,3842.0000058286587
0.936,3823.0000085616175
0.937,3907.000009946532
0.9380000000000001,3901.000015151877
0.9390000000000001,3910.0000209289865
0.9400000000000001,4001.00001534833
0.9410000000000001,4056.0000006033474
0.9420000000000001,4079.000001176032
0.9430000000000001,4079.0000071016757
0.9440000000000001,4184.000017220096
0.9450000000000001,4223.000000825023
0.9460000000000001,4291.000023558738
0.9470000000000001,4346.000000499395
0.9480000000000001,4434.00002036379
0.9490000000000001,4436.000009715683
0.9500000000000001,4497.000005615298
0.9510000000000001,4548.000015694227
0.9520000000000001,4614.0000117394875
0.9530000000000001,4695.000017942601
0.9540000000000001,4703.000000575527
0.9550000000000001,4802.000016289522
0.9560000000000001,4852.000023507654
0.9570000000000001,4937.0000081515
0.9580000000000001,4908.000009694372
0.9590000000000001,4981.000017971913
0.9600000000000001,5012.000003258345
0.9610000000000001,5153.00001325127
0.9620000000000001,5181.000010564259
0.9630000000000001,5234.000023093444
0.9640000000000001,5369.000008401416
0.9650000000000001,5415.0000041005815
0.9660000000000001,5491.000000764849
0.9670000000000001,5606.000009193807
0.9680000000000001,5627.000000712694
0.9690000000000001,5682.0000000474965
0.9700000000000001,5835.000009519036
0.9710000000000001,5866.0000082506795
0.9720000000000001,6061.000027669678
0.9730000000000001,6159.000003585204
0.9740000000000001,6244.000016168366
0.9750000000000001,6327.000000895704
0.976,6487.000001718243
0.9770000000000001,6600.0000084317835
0.978,6736.0000099047975
0.9790000000000001,6757.000016092969
0.98,6858.0000095787245
0.9810000000000001,7095.000003696598
0.982,7246.000008926888
0.9830000000000001,7343.000002658938
0.984,7564.000037157568
0.9850000000000001,7751.000001970112
0.986,8066.000002695646
0.9870000000000001,8226.000003119309
0.988,8355.000000497095
0.9890000000000001,8637.00000119443
0.99,8818.000001127966
0.9910000000000001,9123.000000988317
0.992,9568.000001758392
0.9930000000000001,9873.0000161194
0.994,10433.00000388585
0.9950000000000001,10928.000001911769
0.996,11329.000038673303
0.9970000000000001,12451.000000493204
0.998,13426.000005086911
