#time,probability
2,0.3534508
4,0.4085274
6,0.432401
8,0.4467156
10,0.457173
12,0.4651216
14,0.4714352
16,0.477003
18,0.4817178
20,0.4856904
22,0.489407
24,0.492876
26,0.4960072
28,0.4988596
30,0.5014228
32,0.5038998
34,0.5060854
36,0.5083384
38,0.5104684
40,0.5122824
42,0.5141698
44,0.5157394
46,0.5175148
48,0.5191342
50,0.520921
52,0.5224272
54,0.5239096
56,0.5252566
58,0.526665
60,0.5279352
62,0.529105
64,0.5303646
66,0.5315142
68,0.532678
70,0.5339152
72,0.535162
74,0.536139
76,0.5373824
78,0.5384948
80,0.5396206
82,0.54066
84,0.5416252
86,0.542582
88,0.5436834
90,0.5447664
92,0.5457088
94,0.5465382
96,0.5476042
98,0.548449
100,0.5494838
102,0.5504708
104,0.5513794
106,0.552217
108,0.553083
110,0.5540052
112,0.5546754
114,0.5554608
116,0.5564032
118,0.557255
120,0.5579874
122,0.5586874
124,0.5595538
126,0.5604164
128,0.5611082
130,0.561892
132,0.5626678
134,0.5633306
136,0.5642008
138,0.5648572
140,0.5655192
142,0.5662674
144,0.5669518
146,0.5675754
148,0.5681136
150,0.5687844
152,0.569498
154,0.5701212
156,0.570771
158,0.571364
160,0.5720998
162,0.5726308
164,0.5732456
166,0.5739828
168,0.5744594
170,0.575104
172,0.5756916
174,0.576209
176,0.5770082
178,0.5775792
180,0.5782244
182,0.5788544
184,0.5794496
186,0.5799226
188,0.5803828
190,0.580859
192,0.5815452
194,0.5820606
196,0.582608
198,0.5832146
200,0.5837886
202,0.5843074
204,0.5849084
206,0.5854846
208,0.5858792
210,0.5864336
212,0.5870002
214,0.5875488
216,0.5880246
218,0.5885548
220,0.5890628
222,0.589482
224,0.5900142
226,0.5905576
228,0.5912024
230,0.591748
232,0.592213
234,0.5926776
236,0.593202
238,0.593764
240,0.5942608
242,0.5946862
244,0.5951554
246,0.5956296
248,0.5961786
250,0.5966622
252,0.5970808
254,0.5976148
256,0.5981818
258,0.5986368
260,0.599042
262,0.5993664
264,0.599684
266,0.6003572
268,0.6009114
270,0.6012788
272,0.601756
274,0.6021932
276,0.6025136
278,0.6030102
280,0.6034082
282,0.603791
284,0.6043072
286,0.6047138
288,0.6051438
290,0.6056342
292,0.6061308
294,0.606499
296,0.6069028
298,0.6074266
300,0.6078038
302,0.6082344
304,0.608735
306,0.6091682
308,0.6095736
310,0.609925
312,0.6102538
314,0.6106338
316,0.6110264
318,0.611378
320,0.6118016
322,0.6123522
324,0.612708
326,0.613137
328,0.6136424
330,0.6140588
332,0.6142964
334,0.6148018
336,0.6151802
338,0.6155186
340,0.61593
342,0.6163444
344,0.6167752
346,0.6171278
348,0.6174852
350,0.617896
352,0.618276
354,0.6187286
356,0.6190932
358,0.619493
360,0.619888
362,0.6202578
364,0.6205936
366,0.6209274
368,0.6213118
370,0.621757
372,0.622011
374,0.6224294
376,0.6227832
378,0.6231342
380,0.6236378
382,0.6239416
384,0.6242148
386,0.6245698
388,0.6249696
390,0.6253154
392,0.6256776
394,0.6260242
396,0.626524
398,0.6268858
400,0.6272254
402,0.6275506
404,0.62782
406,0.6282398
408,0.6285514
410,0.6289112
412,0.6292796
414,0.6296068
416,0.6300194
418,0.6303866
420,0.6306706
422,0.630865
424,0.631224
426,0.6314944
428,0.631992
430,0.6323798
432,0.6326618
434,0.6330724
436,0.6334524
438,0.6336606
440,0.6340292
442,0.634414
444,0.6347646
446,0.6351852
448,0.6355346
450,0.6359396
452,0.6362232
454,0.6364808
456,0.6368618
458,0.6371554
460,0.63751
462,0.6377876
464,0.6381608
466,0.6384494
468,0.6386842
470,0.63895
472,0.639242
474,0.639562
476,0.63989
478,0.6401974
480,0.6404744
482,0.6406852
484,0.6410184
486,0.6413818
488,0.6417012
490,0.6420864
492,0.6425144
494,0.642722
496,0.643037
498,0.6433016
500,0.6436382
502,0.6439778
504,0.6442392
506,0.6444284
508,0.644804
510,0.645116
512,0.6453362
514,0.6456876
516,0.64604
518,0.646432
520,0.6466476
522,0.6468974
524,0.6471894
526,0.6474302
528,0.6476816
530,0.6479776
532,0.648313
534,0.648595
536,0.6488394
538,0.6492748
540,0.6495456
542,0.6498068
544,0.650141
546,0.6505238
548,0.650743
550,0.6510428
552,0.6513648
554,0.6517042
556,0.6519698
558,0.6522938
560,0.6524658
562,0.6528038
564,0.6531002
566,0.6533746
568,0.653623
570,0.6538758
572,0.6542046
574,0.6543916
576,0.654726
578,0.6549022
580,0.6552762
582,0.6555432
584,0.655817
586,0.656156
588,0.6564782
590,0.6566866
592,0.656964
594,0.6572434
596,0.6575922
598,0.6578564
600,0.6581428
602,0.6584674
604,0.6586852
606,0.6589646
608,0.6592408
610,0.6594798
612,0.659702
614,0.660063
616,0.660333
618,0.6605954
620,0.6607532
622,0.66105
624,0.6613642
626,0.661663
628,0.661893
630,0.6621582
632,0.6624216
634,0.6626278
636,0.6628974
638,0.6631608
640,0.663479
642,0.6637498
644,0.6640196
646,0.6642382
648,0.6645368
650,0.6647592
652,0.6650764
654,0.6652588
656,0.6655542
658,0.6658224
660,0.6659928
662,0.666205
664,0.666447
666,0.6666748
668,0.666929
670,0.6671724
672,0.667496
674,0.6677906
676,0.668052
678,0.6683498
680,0.6685854
682,0.6688322
684,0.6691668
686,0.669387
688,0.669567
690,0.6698206
692,0.670084
694,0.6702858
696,0.670609
698,0.6707922
700,0.6710234
702,0.6711834
704,0.6714744
706,0.6717858
708,0.6721236
710,0.6723508
712,0.6726322
714,0.6729192
716,0.6731002
718,0.6732924
720,0.6735958
722,0.6738148
724,0.6740174
726,0.6742018
728,0.6744762
730,0.6747134
732,0.6749586
734,0.6752234
736,0.6754378
738,0.6756622
740,0.6759372
742,0.6761998
744,0.6763844
746,0.6766226
748,0.6770208
750,0.6771832
752,0.6774014
754,0.6775964
756,0.6778346
758,0.678106
760,0.6783002
762,0.678497
764,0.6787366
766,0.6789792
768,0.6793116
770,0.6795458
772,0.6799088
774,0.6800732
776,0.6802644
778,0.6804954
780,0.6806724
782,0.6808206
784,0.6810478
786,0.6812458
788,0.6815282
790,0.6817176
792,0.6819266
794,0.6822108
796,0.6823996
798,0.6826408
800,0.682873
802,0.6831276
804,0.6833446
806,0.6836516
808,0.6838764
810,0.6841416
812,0.6843658
814,0.6846086
816,0.6847854
818,0.6850102
820,0.6851746
822,0.6853588
824,0.685638
826,0.6857986
828,0.6861252
830,0.6863834
832,0.6866108
834,0.6868762
836,0.6870784
838,0.6873424
840,0.687562
842,0.6878366
844,0.688058
846,0.688349
848,0.6885246
850,0.68876
852,0.6889236
854,0.689172
856,0.6894456
858,0.6895814
860,0.6896806
862,0.6899236
864,0.6901524
866,0.6903664
868,0.6905998
870,0.6907158
872,0.6909298
874,0.6911008
876,0.691364
878,0.6914836
880,0.6917444
882,0.6919422
884,0.692119
886,0.6923808
888,0.6925864
890,0.6927996
892,0.693053
894,0.6932876
896,0.6935042
898,0.6936974
900,0.6938686
902,0.6940786
904,0.694243
906,0.6944426
908,0.6947298
910,0.6949676
912,0.6951076
914,0.6953112
916,0.6955924
918,0.6958008
920,0.6959994
922,0.6962168
924,0.6964222
926,0.6965832
928,0.696886
930,0.6969686
932,0.6972606
934,0.6973756
936,0.6975864
938,0.6978412
940,0.6980686
942,0.6982094
944,0.6984406
946,0.6986124
948,0.6988578
950,0.6989842
952,0.6991776
954,0.6994332
956,0.6995192
958,0.6997764
960,0.699937
962,0.7000756
964,0.7002278
966,0.700463
968,0.7007626
970,0.7009198
972,0.7010308
974,0.701232
976,0.7014512
978,0.7016076
980,0.7018204
982,0.7020778
984,0.7022556
986,0.7025228
988,0.7027294
990,0.702882
992,0.7031384
994,0.7032706
996,0.7035446
998,0.7037608
1000,0.7039628
1002,0.70419
1004,0.7043788
1006,0.7045872
1008,0.7047052
1010,0.7049684
1012,0.7051414
1014,0.705384
1016,0.705575
1018,0.7057616
1020,0.7059432
1022,0.7060728
1024,0.70633
1026,0.7065094
1028,0.7066708
1030,0.706905
1032,0.707129
1034,0.7073456
1036,0.7075266
1038,0.707708
1040,0.70791
1042,0.708115
1044,0.708245
1046,0.7083492
1048,0.7085548
1050,0.7087108
1052,0.708937
1054,0.7091034
1056,0.7092934
1058,0.7094948
1060,0.7097082
1062,0.7099598
1064,0.7101098
1066,0.710218
1068,0.7105318
1070,0.710702
1072,0.7108676
1074,0.7109888
1076,0.7112642
1078,0.7113942
1080,0.711548
1082,0.7116766
1084,0.7119168
1086,0.7120366
1088,0.7122838
1090,0.7124196
1092,0.7126802
1094,0.71284
1096,0.7129232
1098,0.713164
1100,0.7133532
1102,0.7135478
1104,0.713725
1106,0.713883
1108,0.7140938
1110,0.714342
1112,0.7145048
1114,0.7147138
1116,0.7149396
1118,0.7151368
1120,0.7153168
1122,0.7155422
1124,0.7157712
1126,0.7159268
1128,0.7161494
1130,0.716321
1132,0.7165948
