#time,probability
0,0
2,0.1708976
4,0.288085
6,0.3374002
8,0.3669346
10,0.3873626
12,0.403057
14,0.4156068
16,0.4258696
18,0.4349712
20,0.4427332
22,0.4495198
24,0.4557798
26,0.4613912
28,0.466499
30,0.4713294
32,0.4756166
34,0.479752
36,0.4835068
38,0.4871808
40,0.4904326
42,0.4934878
44,0.496635
46,0.4995836
48,0.5023628
50,0.5050692
52,0.507446
54,0.50995
56,0.5122802
58,0.5145358
60,0.5169558
62,0.5192174
64,0.5215006
66,0.5234458
68,0.5253258
70,0.527349
72,0.5292724
74,0.5309334
76,0.5325948
78,0.5343636
80,0.5361704
82,0.5377592
84,0.5392844
86,0.5410104
88,0.5425854
90,0.544105
92,0.5457428
94,0.5472194
96,0.5488254
98,0.5502784
100,0.5516634
102,0.5529638
104,0.55436
106,0.5555918
108,0.556899
110,0.5582494
112,0.5595128
114,0.5607176
116,0.561996
118,0.5633242
120,0.5645846
122,0.565794
124,0.5669584
126,0.5681084
128,0.5693132
130,0.5703688
132,0.5714868
134,0.5725346
136,0.573685
138,0.5748776
140,0.575901
142,0.5768422
144,0.5779926
146,0.5788872
148,0.579858
150,0.5808504
152,0.5818458
154,0.5829186
156,0.5839076
158,0.5847758
160,0.5857416
162,0.586627
164,0.58766
166,0.5886018
168,0.5894214
170,0.5903582
172,0.5913244
174,0.5923054
176,0.5931502
178,0.594135
180,0.5948654
182,0.5958938
184,0.5967614
186,0.5976616
188,0.5985254
190,0.599285
192,0.6000056
194,0.6009508
196,0.6016594
198,0.6024504
200,0.6032814
202,0.6040972
204,0.6049206
206,0.6057028
208,0.6065536
210,0.6072618
212,0.6079732
214,0.6088038
216,0.6095952
218,0.6104742
220,0.6110432
222,0.6117882
224,0.6125666
226,0.6133282
228,0.6140012
230,0.614713
232,0.6154012
234,0.616206
236,0.6168098
238,0.6175164
240,0.6181806
242,0.618939
244,0.6196626
246,0.6203274
248,0.6210192
250,0.6218772
252,0.622529
254,0.623056
256,0.6237156
258,0.6244968
260,0.625154
262,0.6259286
264,0.626584
266,0.6271666
268,0.6277792
270,0.6284564
272,0.6292394
274,0.6298052
276,0.630385
278,0.6311862
280,0.631727
282,0.6323864
284,0.6330186
286,0.6336156
288,0.634234
290,0.6348584
292,0.6353992
294,0.6360072
296,0.6366212
298,0.637234
300,0.6377904
302,0.638372
304,0.639037
306,0.6394582
308,0.6401202
310,0.6407262
312,0.6412962
314,0.641916
316,0.642464
318,0.6430964
320,0.6437196
322,0.6441934
324,0.6447436
326,0.6454058
328,0.6459226
330,0.646532
332,0.6471304
334,0.6476512
336,0.6482672
338,0.6487556
340,0.6492768
342,0.649714
344,0.6503064
346,0.6508656
348,0.6515264
350,0.6520422
352,0.6525988
354,0.6531966
356,0.6536916
358,0.654295
360,0.6547342
362,0.6554062
364,0.655916
366,0.6563718
368,0.6569456
370,0.6573082
372,0.657875
374,0.6583928
376,0.6588718
378,0.659494
380,0.6598976
382,0.6604062
384,0.6610298
386,0.6613648
388,0.6618798
390,0.6623202
392,0.6627982
394,0.6632522
396,0.6637642
398,0.6642638
400,0.6647928
402,0.6653356
404,0.66589
406,0.666326
408,0.666828
410,0.6673238
412,0.667865
414,0.668398
416,0.6688696
418,0.6694048
420,0.6697822
422,0.6703332
424,0.6708092
426,0.671236
428,0.671806
430,0.6721026
432,0.6724616
434,0.6729042
436,0.6734332
438,0.6737908
440,0.6742738
442,0.6747698
444,0.6752054
446,0.6756484
448,0.6760576
450,0.6765668
452,0.677032
454,0.6775608
456,0.677945
458,0.6783912
460,0.6789064
462,0.6792674
464,0.6798394
466,0.6802822
468,0.6806584
470,0.681137
472,0.6815054
474,0.6819842
476,0.682428
478,0.6828036
480,0.6833146
482,0.6836702
484,0.6840658
486,0.6845702
488,0.6849952
490,0.6853476
492,0.6857316
494,0.6861482
496,0.6865372
498,0.6869546
500,0.687412
