#time,probability
1,0.26587
2,0.348256
3,0.38309
4,0.402544
5,0.415668
6,0.425472
7,0.433596
8,0.440202
9,0.444834
10,0.4488
11,0.452748
12,0.456246
13,0.459486
14,0.462274
15,0.464806
16,0.4674
17,0.470066
18,0.471172
19,0.473354
20,0.475258
21,0.476972
22,0.47904
23,0.48073
24,0.482252
25,0.483326
26,0.484272
27,0.485596
28,0.48625
29,0.488098
30,0.489048
31,0.490108
32,0.49194
33,0.492674
34,0.493314
35,0.494038
36,0.494732
37,0.495702
38,0.496948
39,0.497604
40,0.498256
41,0.4992
42,0.49978
43,0.500236
44,0.501388
45,0.502308
46,0.502658
47,0.503364
48,0.50389
49,0.505034
50,0.505748
51,0.506412
52,0.507026
53,0.507654
54,0.507848
55,0.508764
56,0.509238
57,0.509556
58,0.510432
59,0.511106
60,0.51225
61,0.512526
62,0.513208
63,0.51346
64,0.514178
65,0.514732
66,0.515386
67,0.515914
68,0.516482
69,0.517014
70,0.51772
71,0.517818
72,0.518148
73,0.518776
74,0.51918
75,0.519444
76,0.519224
77,0.5198
78,0.52057
79,0.521084
80,0.521802
81,0.521942
82,0.522522
83,0.522706
84,0.523376
85,0.524074
86,0.524502
87,0.524654
88,0.524696
89,0.52533
90,0.52571
91,0.52609
92,0.526284
93,0.526742
94,0.527132
95,0.527776
96,0.528344
97,0.528506
98,0.529244
99,0.5296
100,0.529972
101,0.530026
102,0.530264
103,0.53087
104,0.531098
105,0.531692
106,0.532152
107,0.532266
108,0.532308
109,0.532712
110,0.533224
111,0.533662
112,0.534058
113,0.53403
114,0.534286
115,0.534698
116,0.535128
117,0.535658
118,0.53597
119,0.53612
120,0.536362
121,0.536454
122,0.537044
123,0.537398
124,0.537558
125,0.53754
126,0.537874
127,0.538316
128,0.538368
129,0.538554
130,0.538862
131,0.539176
132,0.539626
133,0.539932
134,0.540162
135,0.540276
136,0.540652
137,0.541046
138,0.54107
139,0.541614
140,0.542
141,0.542608
142,0.542922
143,0.542954
144,0.543222
145,0.543348
146,0.543368
147,0.543794
148,0.54385
149,0.544108
150,0.544468
151,0.544866
152,0.545178
153,0.545598
154,0.545866
155,0.546212
