0.8,2778.00003212883
0.9,1404.0000010225801
1,941.0000049119684
1.1,728.0000012049336
1.2000000000000002,617.0000058326111
1.3,553.0000373436701
1.4000000000000001,490.00000981160133
1.5,469.00000899663115
1.6,451.0000297403829
1.7000000000000002,455.0000036060411
1.8,441.00004726315115
1.9000000000000001,415.0000565670955
2,433.00001152516023
2.1,424.00002645170025
2.2,418.0000091186198
2.3000000000000003,426.00004861566805
2.4000000000000004,428.0000404495842
2.5,424.0000229393728
2.6,418.00000895592837
2.7,431.0000027074758
2.8000000000000003,441.00000177865047
2.9000000000000004,433.00000055259443
3,437.0000265899857
3.1,462.00001953412703
3.2,456.0000080151776
3.3000000000000003,466.00000384379587
3.4000000000000004,464.0000930707718
3.5,480.00001574294964
3.6,491.0000253509866
3.7,480.0001596481948
3.8000000000000003,511.00000214849433
3.9000000000000004,503.0000665907206
4,525.0000366391156
4.1000000000000005,518.0001025269706
4.2,526.0000480248957
4.3,531.0000016337802
4.4,543.0000278310123
4.5,565.0000130906985
4.6000000000000005,555.0000173688001
4.7,555.0000522612416
4.800000000000001,573.0000026429822
4.9,573.0000153575613
5,599.0001518518699
5.1000000000000005,604.0000800505899
5.2,591.000007105626
5.300000000000001,587.0000071769358
5.4,613.0000008137417
5.5,632.00003000333
5.6000000000000005,630.0000560309056
5.7,629.000049434848
5.800000000000001,641.0001293474658
5.9,640.0001214507731
6,654.0000850674342
6.1000000000000005,665.0000341948845
6.2,652.0000262999176
6.300000000000001,696.0000393486957
6.4,699.0000203421741
6.5,706.0000337767457
6.6000000000000005,685.0000177559369
6.7,701.0000734970545
6.800000000000001,710.0001151578424
6.9,728.0000984100469
7,734.0000418028953
7.1000000000000005,739.0002190438082
7.2,742.0001236337422
7.300000000000001,769.0000661017452
7.4,748.0000644088423
7.5,769.0000216822784
7.6000000000000005,788.0000318380702
7.7,791.0001576924543
7.800000000000001,815.0000311172481
7.9,781.0000126006566
8,832.0000239151112
8.1,843.0001260608703
8.200000000000001,828.0000264670857
8.3,835.000090664155
8.4,878.0000210473223
8.5,859.0001647164527
8.6,874.0001596990406
8.700000000000001,860.0001360648789
8.8,892.0000212821992
8.9,873.0000228012119
9,894.0000315236059
9.1,937.000062410592
9.200000000000001,925.0000624609077
9.3,926.00026512935
9.4,918.0001253158895
9.5,952.0000012795324
9.600000000000001,949.0002083462286
9.700000000000001,958.0001872895555
9.8,957.0000092767841
9.9,933.0000423615566
10,964.0000804998034
10.100000000000001,995.0002387395626
10.200000000000001,990.0002252645445
10.3,1012.0000147044979
10.4,1009.0000244955953
10.5,1011.0002270662903
10.600000000000001,1063.0001130151313
10.700000000000001,1017.0000893161538
10.8,1054.0001012537368
10.9,1093.0000292189345
11,1055.0003123137074
11.100000000000001,1068.0001799864945
11.200000000000001,1095.00021040491
11.3,1098.0001421159689
11.4,1079.0000322070093
11.5,1122.000011145655
11.600000000000001,1099.0000306057393
11.700000000000001,1128.0000315460943
11.8,1112.0000105428442
11.9,1071.0000889180071
12,1130.0000188279125
12.100000000000001,1128.0001152557313
12.200000000000001,1144.000170323664
12.3,1180.0002755680007
12.4,1177.0004936677965
12.5,1187.0000048049824
12.600000000000001,1166.0000319893077
12.700000000000001,1169.0000183640655
12.8,1170.0000177558875
12.9,1214.0000647109807
13,1192.000083569105
13.100000000000001,1224.0000111023874
13.200000000000001,1273.000165397822
13.3,1213.0002731717573
13.4,1230.0001254177896
13.5,1286.0000006398432
13.600000000000001,1245.0000091620986
13.700000000000001,1272.0000119649944
13.8,1302.0002394841313
13.9,1274.0001637355897
14,1326.0002192405645
14.100000000000001,1305.000048203209
14.200000000000001,1292.000306846355
14.3,1343.000303159772
14.4,1369.0001449566205
14.5,1394.0002319127132
14.600000000000001,1347.0000967075455
14.700000000000001,1341.0005053700527
14.8,1381.0000509358608
14.9,1365.0000753776658
15,1369.0000150414483
15.100000000000001,1413.0001282152434
15.200000000000001,1418.000168034985
15.3,1414.0000190432388
15.4,1425.000015182484
15.5,1460.000544382767
15.600000000000001,1455.0001686831652
15.700000000000001,1461.000225867042
15.8,1449.000016710645
15.9,1485.000260648428
16,1468.0001285801984
16.1,1481.0001238966568
16.2,1485.000287261237
16.3,1431.0000991513184
16.400000000000002,1461.0001156177939
16.5,1519.000246870302
16.6,1494.0003868302358
16.7,1508.0001292566599
16.8,1480.0003430450327
16.900000000000002,1520.0002071627475
17,1531.000655695701
17.1,1520.0003423019075
17.2,1544.0000199001681
17.3,1609.0001392115523
17.400000000000002,1594.0000764870078
17.5,1548.0000346513616
17.6,1614.0000066418572
17.7,1574.0002259753273
17.8,1598.000182302747
17.900000000000002,1618.000536889033
18,1665.0000869878297
18.1,1619.0000362532917
18.2,1647.0001271147532
18.3,1675.0001505544865
18.400000000000002,1620.0005139824714
18.5,1663.0000661284898
18.6,1659.0001696242125
18.7,1734.000009728598
18.8,1691.0003737699199
18.900000000000002,1685.0003561460278
19,1693.0001174032973
19.1,1754.0000716254528
19.200000000000003,1751.0001520223057
19.3,1715.0000850647077
19.400000000000002,1688.0002938836456
19.5,1733.000476194549
19.6,1791.000166991741
19.700000000000003,1784.0000490663251
19.8,1827.0005510224325
19.900000000000002,1859.0001554798475
20,1800.0000387991324
20.1,1806.0003776818985
20.200000000000003,1796.0001011207178
20.3,1765.000342721334
20.400000000000002,1790.0000315104687
20.5,1816.0001569149683
20.6,1877.0002560725814
20.700000000000003,1855.00008128744
20.8,1898.0003118128955
20.900000000000002,1861.0000196902172
21,1823.0004128727958
21.1,1923.0000400471235
21.200000000000003,1893.0001554490932
21.3,1975.0000905973975
21.400000000000002,1967.0000856364634
21.5,1940.0003164263983
21.6,1927.0001345561054
21.700000000000003,1946.000130780613
21.8,1984.000000999756
21.900000000000002,1980.000151491333
22,1914.0000089922871
