#block-time,bootstrap-length
10.8,17532.00000720001
10.9,17612.00000679994
11,18345.000007891853
11.100000000000001,18527.00000387386
11.200000000000001,17744.00001559171
11.3,18105.000002434008
11.4,18524.000002920013
11.5,18151.00000319843
11.600000000000001,18418.00004782867
11.700000000000001,18161.000010275453
11.8,18724.000006533373
11.9,18679.000017090835
12,18561.000011970827
12.100000000000001,18879.00000441509
12.200000000000001,19243.000002147655
12.3,18715.000000894397
12.4,19423.000026315203
12.5,18740.00000094479
12.600000000000001,19432.00001711273
12.700000000000001,18853.000025408248
12.8,19651.000002615863
12.9,19559.000000911965
13,19125.000000350552
13.100000000000001,19877.00000008219
13.200000000000001,19619.000028261038
13.3,19541.000022052103
13.4,19595.000017362672
13.5,19921.000012150158
13.600000000000001,18855.00001554273
13.700000000000001,19194.000010268446
13.8,19767.000031999007
13.9,20146.000015145335
14,20814.00001195902
14.100000000000001,20306.000002192843
14.200000000000001,20598.000007766997
14.3,20298.00000785921
14.4,20574.000000059936
14.5,20771.00005760695
14.600000000000001,20643.000037030168
14.700000000000001,20416.00001711033
14.8,20644.00000351269
14.9,20684.000006505354
15,20843.00001655719
15.100000000000001,21085.00002994365
15.200000000000001,20482.000005200072
15.3,21893.000037346563
15.4,21935.000002757555
15.5,21851.000031167037
15.600000000000001,21517.00001137258
15.700000000000001,21355.000015461228
15.8,22189.000019573705
15.9,21726.00000509594
16,21665.000015665322
16.1,21277.000028287854
16.2,21739.00000782793
16.3,22606.000001323744
16.400000000000002,22129.00000489157
16.5,22732.000065511493
16.6,22568.000003555757
16.7,22936.000011447053
16.8,22459.000005141428
16.900000000000002,22255.000011203585
17,22534.000035328612
17.1,22932.000020969714
17.2,22269.00001109163
17.3,22954.000039343446
17.400000000000002,23075.000008014667
17.5,23280.000022687313
17.6,22761.00001728154
17.7,23439.000014469977
17.8,23851.000028646333
17.900000000000002,23370.000004541038
18,23383.000004579448
18.1,23467.000018549505
18.2,23559.000001730994
18.3,23672.000012887373
18.400000000000002,23419.000002028206
18.5,24744.00000981426
18.6,23642.000008647665
18.7,24910.000007260045
18.8,23676.000051122668
18.900000000000002,24456.00000443271
19,24439.00003631513
19.1,24791.000007844137
19.200000000000003,24915.00002944319
19.3,24037.000066314773
19.400000000000002,25433.000034902376
19.5,24543.000040640174
19.6,25301.00001053133
19.700000000000003,25040.000007601753
19.8,25334.00001269162
19.900000000000002,25873.00000940477
20,25328.000009968455
20.1,24739.00000263754
20.200000000000003,26367.000002608045
20.3,26064.000008123174
20.400000000000002,26738.000008531173
20.5,25892.000039713115
20.6,26921.000013744037
20.700000000000003,25966.000006801678
20.8,26135.000004331363
20.900000000000002,26264.00004294933
21,25879.00001613868
21.1,25617.000004057718
21.200000000000003,26524.00002859554
21.3,26312.000047346988
21.400000000000002,26548.0000040162
21.5,26753.000037296282
21.6,27279.000004453563
21.700000000000003,26229.000070801107
21.8,27021.00001172214
21.900000000000002,26632.000008310755
22,27377.00002880885
22.1,27130.000024693418
22.200000000000003,27306.000100017605
22.3,27831.000006823557
22.400000000000002,27026.00002666162
22.5,27126.000023981684
22.6,27556.000012622437
22.700000000000003,27319.0000060145
22.8,27804.000004872956
22.900000000000002,27695.00002803721
23,27955.00002060919
23.1,28177.00000130904
23.200000000000003,27770.000003118585
23.3,28122.00001382443
23.400000000000002,28500.000003022335
23.5,28047.000002068584
23.6,28448.00000637439
23.700000000000003,28324.00008944151
23.8,28995.000009320567
23.900000000000002,28712.00001047093
24,29531.00000745615
24.1,28962.000113152397
24.200000000000003,28414.000078233632
24.3,28910.000001172146
24.400000000000002,29479.00000234338
24.5,29083.00001683185
24.6,30122.000016015696
24.700000000000003,30035.000007323557
24.8,29944.00002636002
24.900000000000002,29443.000007530147
25,29715.000065832453
