#time,probability
2,0.3562434
4,0.4121196
6,0.4358668
8,0.4507646
10,0.461353
12,0.469327
14,0.4759808
16,0.4815158
18,0.486147
20,0.4906038
22,0.494389
24,0.497802
26,0.5010854
28,0.50394
30,0.5069842
32,0.5094472
34,0.511931
36,0.5141998
38,0.5168262
40,0.5187836
42,0.5207908
44,0.5226126
46,0.5244296
48,0.5262198
50,0.528124
52,0.5296792
54,0.5310812
56,0.5326848
58,0.5343118
60,0.5358516
62,0.537329
64,0.5388142
66,0.5401352
68,0.541451
70,0.5427114
72,0.5439954
74,0.5452402
76,0.5465958
78,0.5477628
80,0.5488978
82,0.5499518
84,0.5510478
86,0.5522732
88,0.5533666
90,0.554369
92,0.5555128
94,0.5564372
96,0.5574104
98,0.5584014
100,0.559436
102,0.5605116
104,0.5615004
106,0.5624694
108,0.5633668
110,0.564204
112,0.5652918
114,0.566278
116,0.5669748
118,0.567892
120,0.5688266
122,0.569774
124,0.5705668
126,0.5713934
128,0.5720944
130,0.5728734
132,0.573653
134,0.5745316
136,0.5752498
138,0.5759414
140,0.5768168
142,0.5776338
144,0.5783812
146,0.579163
148,0.5800448
150,0.5807254
152,0.5813904
154,0.582208
156,0.5828306
158,0.5835392
160,0.5842376
162,0.5849454
164,0.5857268
166,0.5863098
168,0.5869384
170,0.5877434
172,0.5884128
174,0.589002
176,0.589691
178,0.5904242
180,0.59105
182,0.5917518
184,0.5923592
186,0.5928428
188,0.5935366
190,0.5942484
192,0.5949698
194,0.5956318
196,0.5963142
198,0.5970686
200,0.597637
202,0.598147
204,0.5988186
206,0.5994886
208,0.6000692
210,0.6007254
212,0.6012818
214,0.601819
216,0.6025536
218,0.6030474
220,0.6036026
222,0.6041376
224,0.6046222
226,0.6052408
228,0.6056348
230,0.6062152
232,0.6067476
234,0.6074356
236,0.6079974
238,0.6085142
240,0.6091396
242,0.6096124
244,0.6100886
246,0.610723
248,0.611308
250,0.6119126
252,0.6124892
254,0.6131004
256,0.6135238
258,0.6140516
260,0.614585
262,0.6151146
264,0.6155994
266,0.6160832
268,0.616596
270,0.6170814
272,0.6175476
274,0.61796
276,0.6184982
278,0.6189574
280,0.6194236
282,0.6200606
284,0.620586
286,0.6210294
288,0.621578
290,0.622069
292,0.6225
294,0.6228774
296,0.6235628
298,0.6239512
300,0.6243694
302,0.6247718
304,0.6252758
306,0.6257018
308,0.6260236
310,0.6264938
312,0.6269662
314,0.627305
316,0.6278098
318,0.6283724
320,0.6287012
322,0.6291526
324,0.6297114
326,0.6301762
328,0.630583
330,0.6310868
332,0.6314038
334,0.6318706
336,0.632369
338,0.6329014
340,0.6332818
342,0.633704
344,0.6342368
346,0.634611
348,0.6351292
350,0.635466
352,0.6358572
354,0.6364202
356,0.6367732
358,0.6371756
360,0.6376816
362,0.6381062
364,0.6385704
366,0.638941
368,0.6393544
370,0.6397974
372,0.6402572
374,0.6406616
376,0.6411352
378,0.6415376
380,0.6419154
382,0.6422532
384,0.6426398
386,0.6431052
388,0.6434392
390,0.6437882
392,0.6442504
394,0.644729
396,0.6450572
398,0.645568
400,0.6459786
402,0.646271
404,0.6467028
406,0.6470296
408,0.6474342
410,0.6478758
412,0.648199
414,0.6485528
416,0.6491054
418,0.6495096
420,0.649841
422,0.6502084
424,0.6505612
426,0.6508824
428,0.6513292
430,0.6518498
432,0.6522024
434,0.6526068
436,0.652946
438,0.653228
440,0.653649
442,0.654054
444,0.6544402
446,0.65473
448,0.6551664
450,0.6555808
452,0.6558448
454,0.6562306
456,0.6565572
458,0.6569788
460,0.6573366
462,0.6576726
464,0.6580252
466,0.658446
468,0.6588554
470,0.6591588
472,0.6594786
474,0.6598386
476,0.6601922
478,0.6605812
480,0.6609018
482,0.6612294
484,0.6615744
486,0.6620364
488,0.6623782
490,0.6627398
492,0.6630646
494,0.6633922
496,0.6637038
498,0.6640586
500,0.6644162
502,0.664798
504,0.6650222
506,0.6653534
508,0.6657868
510,0.666098
512,0.6664064
514,0.6667592
516,0.6671098
518,0.6674582
520,0.6678306
522,0.668155
524,0.6685058
526,0.668771
528,0.6690438
530,0.669571
532,0.6698108
534,0.670105
536,0.670419
538,0.6707954
540,0.6710742
542,0.6714064
544,0.6716108
546,0.6720008
548,0.6724118
550,0.6727788
552,0.6730238
554,0.673401
556,0.6736592
558,0.6740044
560,0.6743554
562,0.674696
564,0.6750246
566,0.67532
568,0.675621
570,0.6758924
572,0.6762638
574,0.6765402
576,0.6768536
578,0.677121
580,0.6774828
582,0.6777952
584,0.6781276
586,0.678484
588,0.6788074
590,0.6789818
592,0.6793406
594,0.6795548
596,0.6798304
598,0.6802676
600,0.6805308
602,0.6808664
604,0.6812734
606,0.6815494
608,0.6818178
610,0.6821752
612,0.682403
614,0.6827346
616,0.6829174
618,0.6832762
620,0.6836146
622,0.6838824
624,0.6842566
626,0.6845692
628,0.6849296
630,0.6852096
632,0.6855166
634,0.6857646
636,0.6861046
638,0.6862732
640,0.686626
642,0.6868572
644,0.6871276
646,0.687419
648,0.6876356
650,0.687953
652,0.6882298
654,0.6885338
656,0.688731
658,0.6890494
660,0.6893572
662,0.6896676
664,0.689953
666,0.6901352
668,0.6905044
670,0.6907258
672,0.6910596
674,0.6913972
676,0.6916436
