#time,probability
0,0
2,0.3456176
4,0.4006432
6,0.4232038
8,0.436769
10,0.4460828
12,0.4533218
14,0.4587736
16,0.4634752
18,0.4674464
20,0.4708702
22,0.473856
24,0.4765744
26,0.4790328
28,0.4812474
30,0.483344
32,0.485159
34,0.4871786
36,0.4887696
38,0.4902308
40,0.4919852
42,0.493317
44,0.4947832
46,0.4960222
48,0.4972834
50,0.498632
52,0.4995042
54,0.5007026
56,0.5017206
58,0.5027634
60,0.5036508
62,0.5046466
64,0.505556
66,0.506496
68,0.5074112
70,0.5082896
72,0.5091296
74,0.5098954
76,0.5105984
78,0.5113964
80,0.512299
82,0.5129324
84,0.5135768
86,0.5141492
88,0.5149326
90,0.5157266
92,0.5163482
94,0.5171052
96,0.5176006
98,0.5183658
100,0.5190208
102,0.5196694
104,0.520202
106,0.5207118
108,0.5213106
110,0.5218406
112,0.522344
114,0.5229614
116,0.5233792
118,0.5237804
120,0.5242268
122,0.5248986
124,0.5253556
126,0.5258838
128,0.5263452
130,0.5268118
132,0.5273516
134,0.5279372
136,0.528419
138,0.52895
140,0.5293768
142,0.5297618
144,0.530247
146,0.5308122
148,0.53119
150,0.531603
152,0.5320636
154,0.5325088
156,0.5329426
158,0.533327
160,0.5336824
162,0.5340508
164,0.534518
166,0.5348944
168,0.535363
170,0.5358174
172,0.5362202
174,0.5365096
176,0.5368466
178,0.5371888
180,0.5375928
182,0.5379098
184,0.5383466
186,0.5387678
188,0.5390946
190,0.539457
192,0.5398492
194,0.5401324
196,0.5406372
198,0.5410198
200,0.5413112
202,0.5417232
204,0.5420902
206,0.542336
208,0.542863
210,0.5431196
212,0.5434192
214,0.54372
216,0.5439562
218,0.5442954
220,0.5445114
222,0.544807
224,0.5451978
226,0.5455892
228,0.5459318
230,0.5462954
232,0.5465988
234,0.546902
236,0.5473472
238,0.5476486
240,0.5478996
242,0.54835
244,0.548713
246,0.548907
248,0.5492372
250,0.5496304
252,0.5498608
254,0.5501598
256,0.5504512
258,0.5508248
260,0.5511002
262,0.5514346
264,0.5516942
266,0.5518428
268,0.5520808
270,0.5525078
272,0.5528282
274,0.5530234
276,0.5533194
278,0.5536394
280,0.5538716
282,0.5543002
284,0.5545232
286,0.5546814
288,0.554913
290,0.555271
292,0.5555288
294,0.5558072
296,0.5560724
298,0.5563056
300,0.5565588
302,0.5568962
304,0.5571806
306,0.5574264
308,0.5577178
310,0.5580296
312,0.5582932
314,0.5585706
316,0.5588284
318,0.5591062
320,0.559358
322,0.5596126
324,0.5598218
326,0.5601192
328,0.5604764
330,0.5605836
332,0.5609554
334,0.5611788
336,0.5614008
338,0.5616766
340,0.561944
342,0.562124
344,0.562327
346,0.5625474
348,0.5626852
350,0.5630088
352,0.5631556
354,0.5634428
356,0.5636802
358,0.5639782
360,0.5641056
362,0.5644004
364,0.5646756
366,0.564905
368,0.5651484
370,0.5653528
372,0.565722
374,0.5658622
376,0.5661224
378,0.5664594
380,0.5666912
382,0.5669124
384,0.5672452
386,0.5673934
388,0.5676086
390,0.5678064
392,0.5679976
394,0.568187
396,0.5684458
398,0.5687134
400,0.5688604
402,0.569004
404,0.5692948
406,0.569592
408,0.5698794
410,0.5700354
412,0.5701644
414,0.570353
416,0.5706098
418,0.5708124
420,0.5710572
422,0.5711982
424,0.5714128
426,0.5717118
428,0.5718426
430,0.5720794
432,0.5723696
434,0.572482
436,0.5727204
438,0.5728402
440,0.5730628
442,0.5731424
444,0.573513
446,0.5737088
448,0.5738788
450,0.574049
452,0.5742442
454,0.5744508
456,0.5745324
458,0.5747674
460,0.5749934
462,0.5751646
464,0.5753468
466,0.5756084
468,0.5757008
470,0.5759072
472,0.5762062
474,0.5764284
476,0.5766264
478,0.5767844
480,0.57695
482,0.5771466
484,0.577374
486,0.5775566
488,0.5777242
490,0.577888
492,0.5781232
494,0.5783726
496,0.5785966
498,0.5788058
500,0.5789442
502,0.5791024
504,0.5792928
506,0.5794256
508,0.5796628
510,0.5799132
512,0.5801108
514,0.5802856
516,0.5805262
518,0.5806708
520,0.5808396
522,0.581064
524,0.5811894
526,0.5812758
528,0.581532
530,0.581625
532,0.5819432
534,0.582118
536,0.5822604
538,0.5824464
540,0.582656
542,0.5827926
544,0.5830488
546,0.5831886
548,0.5833434
550,0.583564
552,0.5837406
554,0.583845
556,0.5839908
558,0.584183
560,0.584343
562,0.5845582
564,0.5847216
566,0.585031
568,0.5851134
570,0.5853336
572,0.585468
574,0.5856242
576,0.5857582
578,0.5860302
580,0.5861888
582,0.586355
584,0.5865222
586,0.5867574
588,0.5869924
590,0.5870862
592,0.5872604
594,0.587485
596,0.5876402
598,0.5878928
600,0.588134
602,0.5883122
604,0.5884038
606,0.5885426
608,0.5887578
610,0.5888766
612,0.5890666
614,0.5892056
616,0.589231
618,0.5894958
620,0.5897566
622,0.589901
624,0.5901
626,0.590222
628,0.590408
630,0.5905294
632,0.5906616
634,0.590796
636,0.5909792
638,0.5911428
640,0.5912606
642,0.591369
644,0.591561
646,0.5917468
648,0.5918694
650,0.5920846
652,0.5922144
654,0.5923736
656,0.5926
658,0.592754
660,0.5927776
662,0.5929714
664,0.5932028
666,0.5933532
668,0.5936508
670,0.5937706
672,0.5938896
674,0.5940022
676,0.5942046
678,0.5943648
680,0.5945426
682,0.594682
684,0.5947982
686,0.5949092
688,0.5951302
690,0.5952302
692,0.595393
694,0.5955678
696,0.5957608
698,0.5959236
700,0.596138
702,0.5962392
704,0.5963764
706,0.5966072
708,0.5966396
710,0.5967972
712,0.5969332
714,0.5970932
716,0.5972216
718,0.5974304
720,0.5976118
722,0.5976594
724,0.5977988
726,0.598036
728,0.5980892
730,0.5982966
732,0.5984248
734,0.5985762
736,0.5987882
738,0.5988554
740,0.5990418
742,0.5992022
744,0.5993602
746,0.5994684
748,0.5997326
750,0.5999172
752,0.6000724
754,0.6002244
756,0.6003222
758,0.6004448
760,0.6005908
762,0.6007408
764,0.6009518
766,0.6010208
768,0.6011566
770,0.6012724
772,0.601558
774,0.6015948
776,0.601729
778,0.6018922
780,0.602037
782,0.6022394
784,0.6024254
786,0.6025864
788,0.6027988
790,0.6028626
792,0.603154
794,0.603257
796,0.6033238
798,0.6034446
800,0.6036592
802,0.6037492
804,0.6038506
806,0.6040446
808,0.6041942
810,0.6043542
812,0.604538
814,0.604564
816,0.6047986
818,0.6048498
820,0.6050344
822,0.605204
824,0.6053844
826,0.6056146
828,0.6056428
830,0.6057972
832,0.6059944
834,0.6061318
836,0.6062176
838,0.606356
840,0.6064912
842,0.6066422
844,0.6068326
846,0.6069278
848,0.607129
850,0.607242
852,0.6073554
854,0.6075316
856,0.607566
858,0.6077714
860,0.6078512
862,0.6079862
864,0.6081744
866,0.6082348
868,0.6084204
870,0.6085462
872,0.608657
874,0.6087042
876,0.6088426
878,0.6089886
880,0.6091552
882,0.6093004
884,0.609516
886,0.6095662
888,0.609681
890,0.6098336
892,0.609906
894,0.6101056
896,0.6102188
898,0.6103994
900,0.6104738
902,0.6106286
904,0.610837
906,0.6110018
908,0.6111126
910,0.6113506
912,0.6114508
914,0.6114996
916,0.6116346
918,0.6117444
920,0.6118248
922,0.612025
924,0.6121346
926,0.6122396
928,0.6124456
930,0.6125818
932,0.6127112
934,0.6128044
936,0.6129196
938,0.6131012
940,0.6132798
942,0.6133844
944,0.6134632
946,0.613633
948,0.6137934
950,0.6139192
952,0.6140128
954,0.6141334
956,0.6143162
958,0.6144142
960,0.6145026
962,0.6146426
964,0.6147124
966,0.6148702
968,0.615106
970,0.615257
972,0.6153126
974,0.615496
976,0.6156256
978,0.6157734
980,0.6159002
982,0.6160076
984,0.6161938
986,0.6163136
988,0.6164304
990,0.6165926
992,0.616693
994,0.6167636
996,0.61693
998,0.6170092
1000,0.6171262
1002,0.6172504
1004,0.617334
1006,0.617417
1008,0.6176216
1010,0.617821
1012,0.6178486
1014,0.6180472
1016,0.6181982
1018,0.6182664
1020,0.618437
1022,0.6185852
1024,0.6187376
1026,0.6187978
1028,0.6189696
1030,0.6190298
1032,0.619195
1034,0.6193124
1036,0.6194424
1038,0.6195752
1040,0.6196338
1042,0.6197988
1044,0.6198652
1046,0.6199358
1048,0.620082
1050,0.6202678
1052,0.6203292
1054,0.6205228
1056,0.620651
1058,0.6207996
1060,0.6209164
1062,0.6209556
1064,0.621158
1066,0.6213024
1068,0.6214126
1070,0.6214746
1072,0.6215966
1074,0.6216932
1076,0.6218704
1078,0.6219142
1080,0.6221108
1082,0.6221552
1084,0.6223128
1086,0.622418
1088,0.6225962
1090,0.6226174
1092,0.6226966
1094,0.6228852
1096,0.6230142
1098,0.6232392
1100,0.6232978
1102,0.623383
1104,0.6235326
1106,0.6236366
1108,0.6237136
1110,0.623834
1112,0.6240584
1114,0.624129
1116,0.6243162
1118,0.6243492
1120,0.6244264
1122,0.6245878
1124,0.6247166
1126,0.624873
1128,0.625033
1130,0.6251322
1132,0.6252818
1134,0.6253726
1136,0.6254022
1138,0.625507
1140,0.6255788
1142,0.6257636
1144,0.6259286
1146,0.6260144
1148,0.6261938
1150,0.6262908
1152,0.6263724
1154,0.626452
1156,0.6266292
1158,0.626634
1160,0.6268128
1162,0.6268948
1164,0.6270368
1166,0.6271652
1168,0.6272996
1170,0.6273482
1172,0.6274442
1174,0.6274846
1176,0.627651
1178,0.6277932
1180,0.6278908
1182,0.6280146
1184,0.6282202
1186,0.6283354
1188,0.6284858
1190,0.6286032
1192,0.6287322
1194,0.6289166
1196,0.6289196
1198,0.6290142
1200,0.6292592
1202,0.6293248
1204,0.6294514
1206,0.629547
1208,0.6296366
1210,0.6297716
1212,0.629843
1214,0.6299718
1216,0.6300716
1218,0.630117
1220,0.6302598
1222,0.6303456
1224,0.6304602
1226,0.6305532
1228,0.6306914
1230,0.6307874
1232,0.6309134
1234,0.6310006
1236,0.6310888
1238,0.6312146
1240,0.6314066
1242,0.631505
1244,0.6316892
1246,0.6317532
1248,0.6319144
1250,0.6319166
1252,0.6321158
1254,0.632273
1256,0.6323076
1258,0.6323842
1260,0.6324888
1262,0.6325998
1264,0.6326748
1266,0.6328172
1268,0.6330184
1270,0.6330756
1272,0.6331802
1274,0.6333704
1276,0.6334314
1278,0.633568
1280,0.6336014
1282,0.6337134
1284,0.6337556
1286,0.6338198
1288,0.6339876
1290,0.634052
1292,0.6341478
1294,0.6343128
1296,0.634479
1298,0.6345878
1300,0.6346832
1302,0.6347572
1304,0.634884
1306,0.6349556
1308,0.6350726
1310,0.6351422
1312,0.6353164
1314,0.635375
1316,0.6354572
1318,0.6355488
1320,0.6356568
1322,0.6357344
1324,0.6358384
1326,0.6359278
1328,0.6360086
1330,0.6361604
1332,0.6362852
1334,0.636425
1336,0.6364598
1338,0.636614
1340,0.6367354
1342,0.636811
1344,0.6369598
1346,0.6369792
1348,0.6370936
1350,0.6372402
1352,0.6374196
1354,0.6375274
1356,0.6376508
1358,0.6377788
1360,0.6378858
1362,0.6380506
1364,0.6381562
1366,0.6382522
1368,0.638343
1370,0.6384502
1372,0.6384676
1374,0.6386014
1376,0.6386622
1378,0.6388212
1380,0.638857
1382,0.6389836
1384,0.639085
1386,0.6391986
1388,0.6393152
1390,0.6393892
1392,0.6394552
1394,0.6395676
1396,0.6396742
1398,0.6397878
1400,0.6399436
1402,0.6400166
1404,0.6401042
1406,0.6402116
1408,0.6404118
1410,0.6405156
1412,0.6405334
1414,0.6406656
1416,0.6408074
1418,0.6409312
1420,0.6410554
1422,0.6410772
1424,0.641204
1426,0.6412152
1428,0.6413354
1430,0.6413544
1432,0.6414832
1434,0.6416334
1436,0.6417332
1438,0.6418678
1440,0.6419534
1442,0.6419838
1444,0.6421192
1446,0.6422344
1448,0.6423036
1450,0.6424036
1452,0.6424236
1454,0.6425604
1456,0.6426768
1458,0.6427672
1460,0.642801
1462,0.6429574
1464,0.6430492
1466,0.6432472
1468,0.643358
1470,0.643465
1472,0.6435944
1474,0.6437186
1476,0.643794
1478,0.6438304
1480,0.6438766
1482,0.6439378
1484,0.6440512
1486,0.644136
1488,0.6442602
1490,0.6443468
1492,0.6444572
1494,0.644573
1496,0.6446142
1498,0.644781
1500,0.6449786
1502,0.6449938
1504,0.6450896
1506,0.6451158
1508,0.6452096
1510,0.6453454
1512,0.6454346
1514,0.6454976
1516,0.6456772
1518,0.645721
1520,0.6457762
1522,0.6459266
1524,0.6459746
1526,0.646132
1528,0.6462226
1530,0.6464078
1532,0.646473
1534,0.6465648
1536,0.6466964
1538,0.646819
1540,0.6468748
1542,0.646962
1544,0.6470298
1546,0.6471356
1548,0.647335
1550,0.6474146
1552,0.6475268
1554,0.6477076
1556,0.6478014
1558,0.6480064
1560,0.6479338
1562,0.6479982
1564,0.6480976
1566,0.6482402
1568,0.648283
1570,0.6484092
1572,0.6485962
1574,0.6486146
1576,0.6487806
1578,0.6488036
1580,0.6488862
1582,0.6490254
1584,0.6490812
1586,0.6492066
1588,0.649299
1590,0.6493788
1592,0.6494742
1594,0.6495686
1596,0.6496506
1598,0.6496856
1600,0.6498864
1602,0.6499344
1604,0.650028
1606,0.650118
1608,0.650232
1610,0.6503436
1612,0.650408
1614,0.6505366
1616,0.6506098
1618,0.6507958
1620,0.650864
1622,0.6509092
1624,0.6510466
1626,0.6510918
1628,0.6512092
1630,0.6512986
1632,0.6513612
1634,0.651522
1636,0.6516152
1638,0.651733
1640,0.6518656
1642,0.6519052
1644,0.6520986
1646,0.6521206
1648,0.6521248
1650,0.6522166
1652,0.6523442
1654,0.6523968
1656,0.6524684
1658,0.6525402
1660,0.652695
1662,0.6527776
1664,0.6529158
1666,0.6529486
1668,0.6530138
1670,0.653125
1672,0.6531958
1674,0.6532326
1676,0.6534348
1678,0.6534266
1680,0.6535006
1682,0.6535926
1684,0.6537052
1686,0.6537848
1688,0.6539236
1690,0.6540184
1692,0.6541642
1694,0.6542446
1696,0.6543556
1698,0.6543568
1700,0.654445
1702,0.6545726
1704,0.6547056
1706,0.6547966
1708,0.6548814
1710,0.6549242
1712,0.6550154
1714,0.6551716
1716,0.655336
1718,0.6554192
1720,0.6554856
1722,0.6555532
1724,0.6556138
1726,0.6557112
1728,0.6557544
1730,0.6558782
1732,0.6559772
1734,0.6560844
1736,0.6562102
1738,0.6562582
1740,0.656326
1742,0.6564088
1744,0.6565102
1746,0.656577
1748,0.6566946
1750,0.656733
1752,0.6568424
1754,0.6569188
1756,0.6570308
1758,0.6570326
1760,0.6571998
1762,0.657277
1764,0.6573372
1766,0.657443
1768,0.6575748
1770,0.6576262
1772,0.6576964
1774,0.6577844
1776,0.6579964
1778,0.6580826
1780,0.6581824
1782,0.6582628
1784,0.6583446
1786,0.6584696
1788,0.6585378
1790,0.6585796
1792,0.6586656
1794,0.658746
1796,0.658816
1798,0.6589536
1800,0.6590216
1802,0.6590424
1804,0.659109
1806,0.6592602
1808,0.6594232
1810,0.659498
1812,0.6595524
1814,0.6596314
1816,0.659707
1818,0.6598024
1820,0.659888
1822,0.6600028
1824,0.660072
1826,0.6601538
1828,0.6602018
1830,0.6602888
1832,0.6604024
1834,0.6604794
1836,0.6605156
1838,0.6606446
1840,0.6607102
1842,0.6607516
1844,0.6608126
1846,0.6609296
1848,0.6610244
1850,0.661087
1852,0.6611272
1854,0.6612884
1856,0.661417
1858,0.6614584
1860,0.6615916
1862,0.6616542
1864,0.6617238
1866,0.6618446
1868,0.6618792
1870,0.6619916
1872,0.662041
1874,0.6621038
1876,0.6621856
1878,0.6622378
1880,0.662275
1882,0.6623518
1884,0.6623638
1886,0.6625186
1888,0.6626372
1890,0.6627044
1892,0.6628596
1894,0.6629516
1896,0.6630286
1898,0.6631128
1900,0.6632426
1902,0.663307
1904,0.6633474
1906,0.6635012
1908,0.6635486
1910,0.6636718
1912,0.6636812
1914,0.6637924
1916,0.6639008
1918,0.6639922
1920,0.6640822
1922,0.6641134
1924,0.6642158
1926,0.6643788
1928,0.6644484
1930,0.664466
1932,0.6646076
1934,0.6646138
1936,0.6646686
1938,0.6647346
1940,0.664774
1942,0.6648962
1944,0.6650216
1946,0.6651248
1948,0.6651184
1950,0.6652366
1952,0.665351
1954,0.6654818
1956,0.6655838
1958,0.6656336
1960,0.6656944
1962,0.665816
1964,0.665912
1966,0.6659968
1968,0.6660948
1970,0.6661802
1972,0.6662804
1974,0.6664294
1976,0.6665174
1978,0.666567
1980,0.6665848
1982,0.6665646
1984,0.6666372
1986,0.6667772
1988,0.66686
1990,0.6669508
1992,0.6671004
1994,0.6671776
1996,0.6672752
1998,0.667397
2000,0.667434
2002,0.6675248
2004,0.6676294
2006,0.667687
2008,0.6678514
2010,0.6679822
2012,0.6680536
2014,0.6681444
2016,0.6682334
2018,0.6683224
2020,0.668349
2022,0.6684716
2024,0.6685436
2026,0.668565
2028,0.6686282
2030,0.6687056
2032,0.6687652
2034,0.6688206
2036,0.6688848
2038,0.6690438
2040,0.6690998
2042,0.6691596
2044,0.6692822
2046,0.669408
2048,0.6694502
2050,0.6695414
2052,0.669663
2054,0.6698088
2056,0.6698778
2058,0.6699676
2060,0.6700534
2062,0.67017
2064,0.6701734
2066,0.6703164
2068,0.670424
2070,0.6704428
2072,0.670548
2074,0.6705844
2076,0.670693
2078,0.6707948
2080,0.6709016
2082,0.670904
2084,0.6710384
2086,0.6710874
2088,0.6711612
2090,0.671232
2092,0.6713762
2094,0.6714702
2096,0.6715348
2098,0.6716146
2100,0.6717172
2102,0.6716914
2104,0.6717228
2106,0.6718238
2108,0.6719116
2110,0.6719814
2112,0.6720768
2114,0.6721736
2116,0.6721816
2118,0.672363
2120,0.6724234
2122,0.672509
2124,0.672554
2126,0.6726366
2128,0.672818
2130,0.6728916
2132,0.672955
2134,0.6730372
2136,0.673108
2138,0.6731364
2140,0.6732498
2142,0.6733384
2144,0.6733848
2146,0.6734618
2148,0.6735138
2150,0.6736576
2152,0.6737412
2154,0.6738764
2156,0.6739904
2158,0.6740238
2160,0.6740826
2162,0.6741886
2164,0.6742542
2166,0.67431
2168,0.6744344
2170,0.6744778
2172,0.6745278
2174,0.6745494
2176,0.6746312
2178,0.674708
2180,0.6747514
2182,0.6747834
2184,0.6748884
2186,0.6750206
2188,0.6751592
2190,0.6752048
2192,0.6752532
2194,0.6753942
2196,0.6754746
2198,0.675558
2200,0.6756504
2202,0.6757376
2204,0.6758446
2206,0.6758528
2208,0.6759018
2210,0.6760056
2212,0.6760626
2214,0.6761418
2216,0.6762814
2218,0.6763432
2220,0.6763348
2222,0.6764086
2224,0.6764756
2226,0.6766046
2228,0.6767274
2230,0.6767848
2232,0.6769152
2234,0.6769746
2236,0.6769868
2238,0.6770764
2240,0.6771834
2242,0.6772426
2244,0.6773016
2246,0.677344
2248,0.6774138
2250,0.6775666
2252,0.677646
2254,0.6777178
2256,0.6778506
2258,0.677891
2260,0.6779398
2262,0.6779946
2264,0.6781246
2266,0.6781352
2268,0.6782384
2270,0.6783228
2272,0.6784054
2274,0.6784366
2276,0.6785992
2278,0.6786962
2280,0.6787398
2282,0.6788436
2284,0.6789518
2286,0.6791012
2288,0.6791616
2290,0.6791808
2292,0.679256
2294,0.6793342
2296,0.6794016
2298,0.6795114
2300,0.679685
2302,0.6796852
2304,0.6797872
2306,0.6797934
2308,0.6799272
2310,0.6799286
2312,0.6800054
2314,0.6801544
2316,0.6801396
2318,0.68022
2320,0.6802908
2322,0.68039
2324,0.6804796
2326,0.6805128
2328,0.6806856
2330,0.6807228
2332,0.6807278
2334,0.6808024
2336,0.6808684
2338,0.6809154
2340,0.6811134
2342,0.6810998
2344,0.6812188
2346,0.6812756
2348,0.6813644
2350,0.681529
2352,0.6815732
2354,0.6815986
2356,0.6816606
2358,0.6817152
2360,0.6817916
2362,0.6818798
2364,0.6819466
2366,0.682008
2368,0.6820992
2370,0.6821648
2372,0.6822388
2374,0.6822684
2376,0.6823416
2378,0.682434
2380,0.6824364
2382,0.682517
2384,0.6825912
2386,0.682683
2388,0.6827364
2390,0.6828088
2392,0.682918
2394,0.6829446
2396,0.6830488
2398,0.6831024
2400,0.683183
2402,0.6833228
2404,0.6833846
2406,0.6835316
2408,0.6836144
2410,0.6836702
2412,0.6837616
2414,0.6838458
2416,0.683941
2418,0.6839758
2420,0.6840558
2422,0.6840852
2424,0.6841502
2426,0.6842428
2428,0.6842404
2430,0.6843776
2432,0.684447
2434,0.6845422
2436,0.6846254
2438,0.6846968
2440,0.6847686
2442,0.684856
2444,0.6849088
2446,0.6849704
2448,0.685063
2450,0.685134
2452,0.6852666
2454,0.685299
2456,0.6852986
2458,0.685458
2460,0.6855386
2462,0.6855592
2464,0.6856558
2466,0.685707
2468,0.6857586
2470,0.6858294
2472,0.6858422
2474,0.6858966
2476,0.685902
2478,0.6860686
2480,0.6861506
2482,0.6862146
2484,0.6862362
2486,0.6863826
2488,0.686461
2490,0.6865646
2492,0.6865788
2494,0.686627
2496,0.6867738
2498,0.6867964
2500,0.686855
2502,0.6869434
2504,0.6870074
2506,0.6870626
2508,0.6871336
2510,0.6872286
2512,0.6873032
2514,0.6873372
2516,0.6874424
2518,0.6874692
2520,0.6875866
2522,0.687713
2524,0.6877396
2526,0.6878166
2528,0.6879066
2530,0.6880182
2532,0.6880394
2534,0.688109
2536,0.6882206
2538,0.6882788
2540,0.6883084
2542,0.6883834
2544,0.688518
2546,0.6885446
2548,0.6886538
2550,0.6886438
2552,0.6887722
2554,0.6888956
2556,0.6889338
2558,0.6890592
2560,0.689106
2562,0.6891926
2564,0.6892066
2566,0.6892518
2568,0.689287
2570,0.6893646
2572,0.6894406
2574,0.6895
2576,0.689574
2578,0.6896256
2580,0.6896604
2582,0.6897364
2584,0.689852
2586,0.689854
2588,0.6899878
2590,0.6900574
2592,0.6901388
2594,0.6902494
2596,0.6903038
2598,0.6903678
2600,0.6904302
2602,0.690506
2604,0.6905382
2606,0.6906042
2608,0.6906658
2610,0.6908234
2612,0.6908422
2614,0.6909384
2616,0.6910262
2618,0.6911138
2620,0.691259
2622,0.691303
2624,0.691376
2626,0.691488
2628,0.6914962
2630,0.6915798
2632,0.691651
2634,0.691677
2636,0.6917226
2638,0.6917518
2640,0.6918478
2642,0.6919352
2644,0.6919426
2646,0.6920242
2648,0.6921342
2650,0.69214
2652,0.6922238
2654,0.692295
2656,0.6923648
2658,0.692405
2660,0.6924562
2662,0.6925914
2664,0.6926828
2666,0.6927866
2668,0.6927904
2670,0.6928816
2672,0.6929154
2674,0.6929402
2676,0.6930674
2678,0.693191
2680,0.6931662
2682,0.6932626
2684,0.6933886
2686,0.6934138
2688,0.6934942
2690,0.6935976
2692,0.6936108
2694,0.6937086
2696,0.693738
2698,0.6938506
2700,0.6939058
2702,0.6939718
2704,0.694034
2706,0.6941708
2708,0.6942062
2710,0.6943344
2712,0.6943536
2714,0.6944172
2716,0.6944708
2718,0.6944976
2720,0.694618
2722,0.6946602
2724,0.6947874
2726,0.6948276
2728,0.6948644
2730,0.6949838
2732,0.6950144
2734,0.6950548
2736,0.695134
2738,0.6951844
2740,0.6952748
2742,0.6953468
2744,0.6954318
2746,0.6955052
2748,0.6955964
2750,0.6956106
2752,0.6956954
2754,0.6957344
2756,0.695827
2758,0.6959312
2760,0.6960276
2762,0.6960134
2764,0.6961
2766,0.6961402
2768,0.6961876
2770,0.6963218
2772,0.6963852
2774,0.6964334
2776,0.696499
2778,0.6965374
2780,0.696624
2782,0.6966568
2784,0.6967348
2786,0.6967776
2788,0.6968154
2790,0.6969804
2792,0.6970744
2794,0.6971252
2796,0.6971708
2798,0.6972234
2800,0.6972642
2802,0.6973124
2804,0.6973984
2806,0.6974622
2808,0.6974696
2810,0.6975606
2812,0.6976494
2814,0.6977044
2816,0.6977962
2818,0.6978486
2820,0.697945
2822,0.6980064
2824,0.6981104
2826,0.698193
2828,0.6982268
2830,0.6983064
2832,0.698362
2834,0.6984586
2836,0.6985534
2838,0.6986522
2840,0.6986422
2842,0.698698
2844,0.6988086
2846,0.6989018
2848,0.6989554
2850,0.6990088
2852,0.6990702
2854,0.6991246
2856,0.6991136
2858,0.6992054
2860,0.6992678
2862,0.6993534
2864,0.6994326
2866,0.699467
2868,0.69956
2870,0.699679
2872,0.6997584
2874,0.699785
2876,0.6998574
2878,0.699856
2880,0.6999302
2882,0.7000074
2884,0.7001476
2886,0.7001616
2888,0.7001928
2890,0.7003434
2892,0.7003504
2894,0.7003926
2896,0.7004344
2898,0.700516
2900,0.700508
2902,0.7006272
2904,0.7006716
2906,0.7007202
2908,0.700762
2910,0.700858
2912,0.7009192
2914,0.7009476
2916,0.7010132
2918,0.7011018
2920,0.7011752
2922,0.7012788
2924,0.7013118
2926,0.7014028
2928,0.7015452
2930,0.7015856
2932,0.701636
2934,0.701671
2936,0.701766
2938,0.7018566
2940,0.7019412
2942,0.7019892
2944,0.7020574
2946,0.7020958
2948,0.702169
2950,0.7022366
2952,0.702304
2954,0.7023894
2956,0.7024754
2958,0.702568
2960,0.702618
2962,0.7027226
2964,0.702726
2966,0.7028216
2968,0.702908
2970,0.7029542
2972,0.7029694
2974,0.7030616
2976,0.7031672
2978,0.703157
2980,0.7032148
2982,0.7032428
2984,0.7033334
2986,0.7033782
2988,0.7034204
2990,0.7034254
2992,0.7035498
2994,0.7036428
2996,0.70371
2998,0.7037082
3000,0.7038054
3002,0.703887
3004,0.7039456
3006,0.7039848
3008,0.7041056
3010,0.704168
3012,0.7042258
3014,0.7042982
3016,0.7043588
3018,0.7043998
3020,0.7044122
3022,0.7044432
3024,0.704589
3026,0.704621
3028,0.7046944
3030,0.7048046
3032,0.704882
3034,0.7048704
3036,0.7049784
3038,0.7050078
3040,0.7051072
3042,0.7051312
3044,0.7052024
3046,0.7052822
