#block-time,bootstrap-length
15.200000000000001,2619.000028367651
15.3,2601.0000277256263
15.4,2697.0000026032717
15.5,2555.0000098687888
15.600000000000001,2669.000004650664
15.700000000000001,2766.0000355641077
15.8,2822.0000042502193
15.9,2671.0000381781483
16,2559.0000081618737
16.1,2678.000031370422
16.2,2667.000007454046
16.3,2744.0000048641436
16.400000000000002,2953.0000388924345
16.5,2754.000077489958
16.6,2794.000008707577
16.7,2942.000006928779
16.8,2754.000000873635
16.900000000000002,2830.000017529787
17,2867.0000167986873
17.1,3109.000037998989
17.2,2893.0000112327866
17.3,2944.000056027877
17.400000000000002,2836.0000004029484
17.5,2760.0000211455185
17.6,2998.0000289641175
17.7,3089.000000955565
17.8,2958.0000254421325
17.900000000000002,2918.0000612304857
18,2986.000001227904
18.1,3060.000003735332
18.2,3017.0000209435952
18.3,3326.00000833061
18.400000000000002,3040.0000310129008
18.5,3139.0000191449412
18.6,2998.000035268326
18.7,3054.000005284197
18.8,3174.000005735174
18.900000000000002,3118.0000167102603
19,3161.000009751044
19.1,3248.0000171874453
19.200000000000003,3106.0000289339296
19.3,3140.000012436802
19.400000000000002,3321.0000615857048
19.5,3272.0000106198354
19.6,3378.0000027313886
19.700000000000003,3408.000006917755
19.8,3187.000018973607
19.900000000000002,3234.000006764111
20,3374.000000155355
20.1,3199.0000485890664
20.200000000000003,3392.0000239111296
20.3,3408.000044505547
20.400000000000002,3442.0000427793007
20.5,3338.000006978254
20.6,3308.000014393811
20.700000000000003,3698.0000428961675
20.8,3393.000040761551
20.900000000000002,3274.000016385256
21,3358.0000391539706
21.1,3503.000002089352
21.200000000000003,3542.000047435754
21.3,3495.0000006465457
21.400000000000002,3486.00001105897
21.5,3571.000005124476
21.6,3587.000004593852
21.700000000000003,3510.000007200393
21.8,3688.000023776698
21.900000000000002,3776.000006243583
22,3604.000020931137
22.1,3675.0000351846975
22.200000000000003,3643.0000031435975
22.3,3650.0000459086573
22.400000000000002,3642.000014328949
22.5,3729.000007076652
22.6,3708.000022119959
22.700000000000003,3852.0000434080407
22.8,3628.000009638429
22.900000000000002,3604.0000186886664
23,3932.000080602278
23.1,3718.0000188171175
23.200000000000003,3626.000012081402
23.3,3720.000030697636
23.400000000000002,3873.0000534753644
23.5,3819.000027104058
23.6,3843.000038238526
23.700000000000003,4009.0000065278896
23.8,4035.000001766992
23.900000000000002,4084.0000243899512
24,3944.0000179771255
24.1,3747.000018791525
24.200000000000003,3801.000006687043
24.3,4136.000114760083
24.400000000000002,4070.000014660097
24.5,4088.0000190019473
24.6,4088.0000053003864
24.700000000000003,3928.000005681598
24.8,3938.000003109525
24.900000000000002,4206.000035102849
25,4140.0000685331
