#time,probability
2,0.3707642
4,0.4447228
6,0.48098
8,0.5052382
10,0.5240596
12,0.539121
14,0.5519742
16,0.5633234
18,0.5734646
20,0.583029
22,0.591739
24,0.5997644
26,0.6071194
28,0.6140928
30,0.6207016
32,0.6267864
34,0.6327976
36,0.6386212
38,0.6441484
40,0.6494072
42,0.6547484
44,0.659488
46,0.6641674
48,0.66859
50,0.6731142
52,0.677471
54,0.6816546
56,0.6856818
58,0.6894876
60,0.6932838
62,0.697108
64,0.700807
66,0.7044444
68,0.7079154
70,0.7113068
72,0.7146236
74,0.7178264
76,0.7210962
78,0.7240968
80,0.7271374
82,0.730281
84,0.73308
86,0.7361068
88,0.7388324
90,0.7416002
92,0.7443994
94,0.747029
96,0.7496176
98,0.7520932
100,0.7545988
102,0.7570476
104,0.7596416
106,0.762061
108,0.76427
110,0.7666192
112,0.7689296
114,0.7711584
116,0.7734472
118,0.7756372
120,0.7777476
122,0.7799338
124,0.781945
126,0.7839734
128,0.7859972
130,0.7879994
132,0.7899562
134,0.7920028
136,0.7939604
138,0.7957834
140,0.797671
142,0.7995196
144,0.8013284
146,0.8030822
148,0.8048526
150,0.806688
152,0.8084176
154,0.8101542
156,0.8117624
158,0.8135076
160,0.815062
162,0.8167214
164,0.8183742
166,0.8199702
168,0.8215204
170,0.8230528
172,0.824706
174,0.8261516
176,0.8277006
178,0.8291688
180,0.830591
182,0.8321014
184,0.8334612
186,0.8349004
188,0.8363566
190,0.8377808
192,0.8390822
194,0.8403556
196,0.8416698
198,0.8430804
200,0.8444172
202,0.8457222
204,0.8470352
206,0.8482892
208,0.849554
210,0.850746
212,0.8519482
214,0.8531828
216,0.854349
218,0.8555532
220,0.8567064
222,0.8578638
224,0.8590664
226,0.8601422
228,0.861232
230,0.8622672
232,0.86346
234,0.8645854
236,0.8656332
238,0.8667084
240,0.8677524
242,0.8687908
244,0.8699254
246,0.870943
248,0.8720534
250,0.872971
252,0.8739762
254,0.874979
256,0.8759956
258,0.8769732
260,0.8779366
262,0.8789594
264,0.8797822
266,0.8807472
268,0.8816988
270,0.8825256
272,0.8834734
274,0.8844054
276,0.8852982
278,0.8861874
280,0.887081
282,0.8879964
284,0.888849
286,0.8896286
288,0.8904954
290,0.8913432
292,0.8921528
294,0.8929662
296,0.893812
298,0.894598
300,0.8954244
302,0.8962668
304,0.8969348
306,0.8977398
308,0.8983906
310,0.8991806
312,0.9000244
314,0.9008412
316,0.9015302
318,0.9023052
320,0.903047
322,0.903809
324,0.9045992
326,0.9053338
328,0.9060082
330,0.906687
332,0.907353
334,0.9080054
336,0.9086442
338,0.9093916
340,0.9100438
342,0.9107054
344,0.9113432
346,0.9120174
348,0.9126232
350,0.9132664
352,0.9139682
354,0.914571
356,0.9152124
358,0.915801
360,0.9164702
362,0.916993
364,0.9176732
366,0.918302
368,0.918936
370,0.9195676
372,0.9201648
374,0.9207632
376,0.9212942
378,0.9218694
380,0.9223958
382,0.9229542
384,0.9235062
386,0.9240742
388,0.9246434
390,0.9250998
392,0.9256504
394,0.926151
396,0.9266622
398,0.927161
400,0.9276838
402,0.928219
404,0.9287726
406,0.9293062
408,0.9297982
410,0.9303098
412,0.9308384
414,0.9313396
416,0.9318322
418,0.9322394
420,0.9327304
422,0.9332396
424,0.9337358
426,0.9341282
428,0.9345654
430,0.9349944
432,0.9354418
434,0.9359578
436,0.9363282
438,0.9368524
440,0.9373048
442,0.937806
444,0.9381954
446,0.938657
448,0.9391148
450,0.9395572
452,0.9400032
454,0.9404054
456,0.9407792
458,0.9412546
460,0.941664
462,0.9420496
464,0.9424854
466,0.9428804
468,0.9432924
470,0.9436232
472,0.9439752
474,0.9443798
476,0.9447988
478,0.945137
480,0.9455408
482,0.9459238
484,0.9463166
486,0.9467588
488,0.9471084
490,0.9473928
492,0.947778
494,0.9481124
496,0.9483972
498,0.9488096
500,0.9491668
502,0.949593
504,0.9499242
506,0.950302
508,0.9506624
510,0.9509728
512,0.951292
514,0.9516116
516,0.9519836
518,0.9523398
520,0.9526528
522,0.9529716
524,0.9533266
526,0.9535974
528,0.9539412
530,0.9542382
532,0.954511
534,0.9548414
536,0.9551564
538,0.9554538
540,0.9557078
542,0.9560658
544,0.9563896
546,0.9566706
548,0.9569562
550,0.9572898
552,0.9576006
554,0.957862
556,0.9581472
558,0.9584048
560,0.958675
562,0.9589992
564,0.9592614
566,0.9595524
568,0.9598032
570,0.960058
572,0.9603562
574,0.9606094
576,0.9608846
578,0.9611558
580,0.9613852
582,0.9616884
584,0.9619164
586,0.9621604
588,0.9624354
590,0.9627112
592,0.9629272
594,0.9632038
596,0.963464
598,0.9637258
600,0.9639632
602,0.9641648
604,0.9644074
606,0.9646398
608,0.9648672
610,0.9650972
612,0.9653314
614,0.965528
616,0.9658012
618,0.9660636
620,0.9662926
622,0.9665108
624,0.9667564
626,0.9669778
628,0.967183
630,0.9673838
632,0.967606
634,0.9678448
636,0.9680446
638,0.9682424
640,0.9684484
642,0.9686532
644,0.9688806
646,0.9690664
648,0.969279
650,0.9695012
652,0.9696926
654,0.9698908
656,0.9700874
658,0.9703264
660,0.9705088
662,0.9706972
664,0.9709016
666,0.9710802
668,0.9712476
670,0.9714512
672,0.9716526
674,0.9718236
676,0.97203
678,0.9722052
680,0.9724092
682,0.9725792
684,0.972774
686,0.9729752
688,0.9731456
690,0.973301
692,0.9734776
694,0.9736256
696,0.973796
698,0.9739712
700,0.974147
702,0.9743588
704,0.9745262
706,0.9746728
708,0.9748166
710,0.9750226
712,0.9751334
714,0.97532
716,0.9754782
718,0.9756508
720,0.9758106
722,0.9759772
724,0.9761154
726,0.9762854
728,0.9764516
730,0.976621
732,0.9767502
734,0.9768906
736,0.9770698
738,0.97722
740,0.9773588
742,0.9775098
744,0.9776376
746,0.9777888
748,0.9779362
750,0.978105
752,0.9782476
754,0.9783808
756,0.9785258
758,0.9786816
760,0.9788102
762,0.9789032
764,0.9790594
766,0.979205
768,0.9793572
770,0.9794606
772,0.979572
774,0.9797214
776,0.9798668
778,0.9800062
780,0.980159
782,0.9802724
784,0.9803982
786,0.98053
788,0.9806342
790,0.980767
792,0.9809112
794,0.981025
796,0.9811532
798,0.9812874
800,0.9814092
802,0.9815106
804,0.9816068
806,0.9817418
808,0.98186
810,0.981961
812,0.9820708
814,0.9822064
816,0.9823394
818,0.9824456
820,0.9825898
822,0.982716
824,0.9827794
826,0.9829036
828,0.9830072
830,0.9831172
832,0.9832446
834,0.9833456
836,0.9834454
838,0.983558
840,0.9836416
842,0.9837202
844,0.9838462
846,0.983986
848,0.9840666
850,0.9841878
852,0.9843116
854,0.984406
856,0.984502
858,0.9845806
860,0.9846964
862,0.9848022
864,0.9848802
866,0.9849648
868,0.9850634
870,0.9851794
872,0.9852374
874,0.9853632
876,0.9854632
878,0.9855322
880,0.9856246
882,0.9857396
884,0.985834
886,0.985884
888,0.9859748
890,0.9860806
892,0.986141
894,0.986244
896,0.9863168
898,0.9864184
900,0.9865192
902,0.9865858
904,0.9866616
906,0.986759
908,0.9868268
910,0.9869116
912,0.9869958
914,0.9870782
916,0.9871666
918,0.9872416
920,0.9873412
922,0.9874082
924,0.987472
926,0.9875558
928,0.9876196
930,0.9877042
932,0.9878234
934,0.9878932
936,0.9879704
938,0.9880382
940,0.9881096
942,0.9882162
944,0.9882866
946,0.988361
948,0.9884336
950,0.988475
952,0.988581
954,0.9886574
956,0.988731
958,0.9887966
960,0.9888698
962,0.9889436
964,0.989004
966,0.989094
968,0.9891636
970,0.9892384
972,0.98931
974,0.9893506
976,0.9894384
978,0.9894964
980,0.98957
982,0.9896426
984,0.9897034
986,0.989752
988,0.9898038
990,0.9898806
992,0.989953
994,0.9900158
996,0.9900782
998,0.9901404
1000,0.9902154
